petal.length	petal.width	variety
2.1	0.7	Setosa
3.3	4.3	Setosa
9.6	5.8	Virginica
8.9	3.6	Virginica
4.1	3.4	Setosa
9.1	5.9	Virginica
6.8	2.6	Virginica
7.5	2.3	Virginica
5.8	2.8	Setosa
2.4	4.3	Setosa
7.2	4.2	Versicolor
5.2	1.0	Setosa
8.6	3.9	Virginica
1.1	4.1	Setosa
6.1	3.0	Virginica
3.5	1.6	Versicolor
3.0	3.2	Setosa
3.8	2.2	Setosa
6.0	2.5	Versicolor
7.0	1.5	Versicolor
5.7	1.2	Setosa
7.5	3.7	Virginica
5.5	4.3	Virginica
6.0	1.7	Setosa
4.0	4.3	Versicolor
4.6	2.4	Versicolor
7.1	3.3	Versicolor
8.4	5.5	Versicolor
1.8	2.2	Setosa
1.9	1.7	Setosa
3.4	3.8	Setosa
4.6	3.7	Setosa
5.1	5.3	Versicolor
6.6	1.9	Virginica
3.9	0.2	Setosa
9.9	2.8	Virginica
5.5	3.2	Setosa
4.6	3.7	Setosa
7.5	2.5	Versicolor
2.4	0.7	Setosa
2.4	0.7	Setosa
4.5	2.5	Versicolor
5.8	1.9	Virginica
9.0	4.5	Virginica
7.2	2.0	Versicolor
9.3	5.3	Versicolor
6.0	4.2	Versicolor
9.6	6.1	Virginica
5.6	4.2	Virginica
4.5	1.6	Versicolor
1.9	4.3	Setosa
4.1	4.7	Setosa
6.4	6.8	Virginica
7.5	2.5	Versicolor
9.6	1.9	Virginica
4.7	4.0	Versicolor
7.4	2.9	Versicolor
1.5	2.9	Setosa
1.4	4.6	Setosa
9.2	5.5	Virginica
4.7	4.7	Setosa
8.1	5.9	Virginica
4.3	5.5	Versicolor
7.4	3.3	Virginica
6.2	5.7	Versicolor
6.6	6.3	Virginica
1.5	1.7	Setosa
7.8	3.7	Virginica
1.9	4.1	Setosa
5.3	3.2	Setosa
7.9	2.5	Versicolor
8.2	3.4	Versicolor
4.0	1.1	Setosa
3.4	4.7	Setosa
4.0	2.7	Setosa
5.9	2.2	Versicolor
7.9	2.5	Virginica
3.9	4.7	Setosa
4.7	1.8	Setosa
5.7	0.7	Setosa
6.5	6.3	Virginica
7.5	6.4	Virginica
6.3	1.8	Virginica
4.0	1.8	Setosa
7.7	5.5	Versicolor
6.8	3.0	Versicolor
6.5	5.8	Versicolor
10.0	3.1	Virginica
6.2	5.3	Virginica
8.4	4.0	Virginica
4.4	1.1	Versicolor
6.3	5.3	Virginica
3.3	3.4	Setosa
3.0	1.7	Setosa
5.3	3.9	Versicolor
4.6	4.3	Versicolor
9.6	2.6	Versicolor
7.9	5.3	Versicolor
4.5	5.3	Versicolor
6.4	5.8	Virginica
2.9	0.7	Setosa
7.8	3.8	Virginica
6.6	5.0	Virginica
7.0	2.0	Versicolor
6.6	3.0	Versicolor
