petal.length	petal.width	variety
4.4	3.2	Setosa
4.4	0.4	Setosa
8.3	3.3	Virginica
10.0	4.8	Virginica
8.1	5.4	Virginica
8.3	2.2	Virginica
8.5	2.0	Virginica
8.9	1.5	Versicolor
8.0	1.3	Versicolor
6.0	2.7	Versicolor
2.3	3.7	Setosa
5.5	3.1	Versicolor
4.9	2.2	Setosa
9.7	3.0	Virginica
1.0	4.2	Setosa
5.1	2.7	Setosa
4.5	1.2	Setosa
5.3	2.8	Versicolor
5.0	2.4	Virginica
7.0	5.2	Versicolor
6.1	4.0	Versicolor
8.9	6.8	Virginica
5.7	2.7	Versicolor
4.7	5.9	Versicolor
2.2	1.7	Setosa
8.4	3.9	Versicolor
5.4	2.1	Versicolor
3.2	4.5	Setosa
7.4	6.6	Virginica
4.2	4.9	Setosa
5.0	4.5	Versicolor
6.4	2.8	Virginica
6.6	4.4	Virginica
7.1	5.3	Virginica
2.3	4.9	Setosa
9.9	3.1	Virginica
6.9	3.9	Versicolor
1.6	0.7	Setosa
5.9	2.0	Versicolor
1.5	4.2	Setosa
2.9	3.2	Setosa
8.6	1.9	Virginica
4.5	2.3	Versicolor
4.5	5.2	Virginica
1.8	0.8	Setosa
6.7	3.5	Virginica
8.6	5.8	Virginica
2.4	0.7	Setosa
7.1	6.0	Virginica
9.3	3.6	Virginica
3.0	2.4	Setosa
4.3	5.5	Versicolor
9.6	4.4	Virginica
5.3	2.3	Virginica
8.8	4.8	Virginica
8.1	6.0	Virginica
9.9	6.8	Virginica
7.8	4.1	Versicolor
2.4	1.2	Setosa
5.1	3.1	Versicolor
6.1	3.8	Versicolor
2.1	3.9	Setosa
4.1	2.7	Setosa
5.6	6.6	Virginica
5.2	4.3	Setosa
8.1	1.3	Versicolor
1.3	0.7	Setosa
7.2	4.8	Versicolor
9.5	4.5	Virginica
7.6	5.9	Virginica
8.7	2.7	Versicolor
9.6	4.9	Virginica
7.6	3.5	Virginica
9.3	4.9	Virginica
5.8	2.8	Setosa
1.4	1.3	Setosa
6.0	3.2	Setosa
9.0	4.3	Virginica
8.5	2.5	Versicolor
5.4	4.8	Setosa
5.5	4.2	Setosa
8.4	1.9	Versicolor
5.9	1.2	Versicolor
1.5	0.1	Setosa
5.1	2.7	Setosa
2.1	1.1	Setosa
1.7	0.7	Setosa
8.0	4.8	Versicolor
11.2	2.2	Virginica
6.3	5.8	Versicolor
5.5	4.0	Versicolor
8.4	3.5	Virginica
4.0	1.7	Setosa
6.7	5.0	Versicolor
5.5	3.8	Setosa
8.6	1.8	Virginica
1.4	3.2	Setosa
4.0	0.4	Setosa
10.8	6.3	Virginica
8.3	4.8	Versicolor
7.7	2.5	Versicolor
4.5	2.5	Versicolor
6.5	6.6	Virginica
2.0	3.9	Setosa
1.8	1.7	Setosa
