sepal.length	sepal.width	variety
10.7	3.9	Virginica
7.9	5.4	Setosa
7.5	2.3	Setosa
8.2	7.3	Versicolor
4.9	4.0	Setosa
6.6	4.5	Virginica
7.5	4.3	Versicolor
8.6	4.0	Versicolor
9.9	6.3	Virginica
8.8	2.8	Versicolor
8.2	7.3	Versicolor
8.3	5.2	Virginica
9.1	6.7	Setosa
11.2	6.3	Virginica
8.6	4.2	Versicolor
9.4	5.8	Virginica
10.0	6.8	Versicolor
6.3	7.5	Setosa
6.4	5.6	Setosa
11.7	3.7	Virginica
5.9	7.7	Setosa
9.4	6.9	Versicolor
5.4	3.0	Setosa
10.9	5.3	Virginica
6.2	3.8	Setosa
6.5	4.4	Versicolor
12.2	5.6	Virginica
6.7	5.6	Versicolor
7.0	4.7	Versicolor
6.5	4.0	Setosa
7.1	5.5	Versicolor
9.1	5.9	Versicolor
8.3	5.7	Versicolor
7.4	6.4	Versicolor
10.4	4.6	Virginica
7.4	7.4	Setosa
7.7	5.8	Virginica
7.3	4.5	Virginica
8.4	7.4	Setosa
5.6	7.5	Setosa
8.1	4.5	Versicolor
9.5	4.0	Versicolor
7.0	4.7	Virginica
6.1	6.1	Setosa
5.9	4.6	Setosa
7.9	4.5	Versicolor
6.0	4.9	Versicolor
10.9	5.8	Virginica
8.8	3.4	Virginica
6.5	7.5	Virginica
6.5	5.0	Virginica
8.3	5.9	Setosa
5.6	7.1	Setosa
9.2	6.8	Virginica
8.0	6.4	Versicolor
6.2	5.5	Virginica
10.3	7.2	Virginica
6.0	3.4	Setosa
6.4	7.0	Virginica
9.0	7.0	Setosa
6.9	7.7	Versicolor
4.8	6.1	Setosa
8.1	5.3	Virginica
5.5	5.2	Setosa
6.5	4.6	Setosa
8.7	6.8	Virginica
10.3	5.3	Versicolor
7.0	4.9	Setosa
6.1	5.8	Versicolor
10.4	5.1	Virginica
8.9	4.7	Virginica
6.2	4.9	Setosa
8.9	6.1	Versicolor
10.2	6.6	Virginica
9.5	4.5	Virginica
5.0	6.8	Versicolor
7.3	7.2	Virginica
11.2	3.6	Versicolor
7.9	4.6	Virginica
7.8	5.3	Virginica
6.3	4.4	Setosa
8.7	7.1	Virginica
9.6	3.6	Virginica
6.4	6.7	Setosa
10.3	5.5	Virginica
9.0	3.7	Versicolor
9.3	2.9	Virginica
8.1	6.0	Versicolor
6.6	4.9	Setosa
9.3	4.7	Versicolor
8.1	5.2	Setosa
4.9	5.1	Setosa
7.1	3.8	Setosa
7.3	4.7	Setosa
7.7	3.7	Setosa
8.6	5.3	Setosa
8.8	4.0	Setosa
9.1	4.3	Setosa
6.5	3.8	Setosa
6.2	8.0	Setosa
9.2	2.9	Versicolor
9.2	2.8	Virginica
9.1	7.5	Virginica
5.4	3.9	Setosa
8.2	7.5	Virginica
