petal.length	variety
7.7	Versicolor
6.6	Virginica
1.7	Setosa
5.7	Virginica
5.3	Versicolor
5.9	Setosa
4.2	Setosa
3.4	Setosa
9.9	Virginica
8.0	Versicolor
5.1	Setosa
4.9	Virginica
5.8	Virginica
8.3	Virginica
7.4	Versicolor
5.0	Setosa
6.0	Versicolor
6.0	Versicolor
5.2	Setosa
4.7	Versicolor
8.3	Virginica
4.9	Setosa
5.5	Virginica
1.7	Setosa
2.0	Setosa
6.3	Versicolor
6.6	Virginica
6.6	Virginica
5.3	Virginica
8.6	Virginica
8.1	Versicolor
5.6	Virginica
4.3	Setosa
2.3	Setosa
10.4	Virginica
8.5	Virginica
7.6	Virginica
8.4	Virginica
7.6	Virginica
6.0	Setosa
6.8	Versicolor
7.7	Versicolor
7.9	Virginica
2.0	Setosa
3.9	Versicolor
4.3	Versicolor
4.0	Versicolor
8.5	Virginica
6.6	Versicolor
1.4	Setosa
9.7	Virginica
2.4	Setosa
8.0	Versicolor
2.9	Setosa
6.4	Versicolor
5.1	Versicolor
3.0	Setosa
6.0	Versicolor
7.0	Versicolor
2.0	Setosa
5.8	Virginica
7.8	Virginica
5.0	Setosa
5.3	Versicolor
7.9	Versicolor
6.4	Versicolor
1.9	Setosa
3.8	Setosa
6.8	Virginica
5.1	Setosa
3.0	Setosa
8.1	Virginica
7.1	Virginica
7.7	Virginica
5.9	Setosa
4.3	Setosa
4.8	Versicolor
2.9	Setosa
5.9	Versicolor
7.6	Versicolor
9.1	Virginica
10.2	Virginica
1.5	Setosa
2.0	Setosa
6.2	Versicolor
9.0	Virginica
6.7	Virginica
4.4	Versicolor
6.6	Versicolor
6.5	Versicolor
3.1	Setosa
2.2	Setosa
3.8	Setosa
2.9	Setosa
6.6	Virginica
9.0	Virginica
6.5	Versicolor
6.4	Virginica
7.5	Virginica
5.9	Virginica
4.5	Versicolor
6.5	Versicolor
5.9	Setosa
5.5	Setosa
6.2	Virginica
