sepal.length	variety
6.2	Setosa
10.8	Virginica
6.8	Setosa
7.5	Versicolor
6.0	Setosa
5.8	Setosa
9.4	Virginica
10.7	Virginica
4.9	Setosa
5.6	Versicolor
9.9	Versicolor
9.2	Virginica
9.8	Versicolor
9.2	Virginica
10.7	Versicolor
10.8	Versicolor
5.2	Setosa
8.1	Versicolor
10.2	Setosa
6.1	Setosa
10.7	Versicolor
10.2	Versicolor
7.0	Versicolor
8.4	Versicolor
9.5	Setosa
7.6	Versicolor
10.9	Versicolor
11.8	Virginica
7.1	Virginica
4.8	Setosa
5.0	Setosa
9.5	Versicolor
7.9	Versicolor
6.8	Versicolor
5.8	Virginica
9.9	Virginica
8.0	Setosa
10.1	Versicolor
5.0	Setosa
8.0	Setosa
9.4	Virginica
11.2	Virginica
7.5	Setosa
9.1	Virginica
9.1	Versicolor
7.1	Setosa
6.1	Setosa
7.7	Virginica
9.7	Virginica
9.5	Versicolor
10.5	Virginica
8.1	Setosa
9.2	Virginica
9.1	Versicolor
6.0	Setosa
7.9	Setosa
6.1	Versicolor
6.4	Versicolor
9.7	Virginica
9.1	Virginica
9.5	Versicolor
10.5	Virginica
4.9	Setosa
7.2	Setosa
9.9	Setosa
5.5	Versicolor
7.2	Setosa
5.7	Versicolor
8.9	Virginica
8.5	Versicolor
9.4	Virginica
10.3	Versicolor
10.2	Versicolor
8.8	Versicolor
8.4	Setosa
6.8	Setosa
7.1	Virginica
5.1	Setosa
5.0	Setosa
9.4	Virginica
7.8	Setosa
7.8	Virginica
5.2	Setosa
7.6	Setosa
7.1	Setosa
7.3	Virginica
9.6	Virginica
7.3	Setosa
7.1	Versicolor
10.1	Versicolor
7.1	Versicolor
9.7	Virginica
9.4	Setosa
11.2	Virginica
9.5	Versicolor
8.3	Virginica
8.2	Versicolor
11.3	Virginica
9.9	Versicolor
9.7	Virginica
7.5	Versicolor
11.0	Virginica
9.0	Versicolor
9.8	Setosa
6.4	Setosa
