petal.length	petal.width	variety
10.1	5.4	Virginica
9.7	5.5	Virginica
6.2	4.8	Setosa
6.4	4.6	Virginica
7.3	5.8	Versicolor
6.5	3.0	Virginica
2.2	2.9	Setosa
3.2	4.7	Setosa
7.8	5.8	Versicolor
7.6	2.3	Versicolor
2.8	3.2	Setosa
9.1	4.8	Virginica
6.0	3.8	Virginica
8.0	2.9	Virginica
3.1	0.7	Setosa
2.8	4.3	Setosa
9.0	1.6	Versicolor
4.4	4.4	Versicolor
6.0	1.9	Setosa
5.8	2.8	Virginica
7.4	4.8	Virginica
1.1	4.6	Setosa
3.1	2.1	Setosa
3.5	4.2	Setosa
6.0	0.8	Setosa
4.7	1.8	Versicolor
3.8	4.5	Versicolor
9.2	5.7	Versicolor
5.2	3.9	Versicolor
6.4	2.8	Virginica
7.6	5.6	Versicolor
5.1	3.5	Versicolor
5.6	4.9	Virginica
3.3	1.8	Setosa
6.8	1.0	Versicolor
5.0	1.7	Setosa
6.6	6.2	Virginica
1.6	1.2	Setosa
7.0	2.7	Versicolor
7.5	4.3	Virginica
7.4	5.3	Virginica
8.1	6.4	Virginica
3.8	2.9	Setosa
4.9	0.2	Setosa
5.9	2.4	Versicolor
6.5	3.5	Versicolor
8.7	6.0	Versicolor
7.3	4.8	Virginica
7.9	3.8	Virginica
4.4	0.8	Setosa
5.9	0.7	Setosa
10.1	4.4	Virginica
8.6	2.3	Virginica
5.3	1.3	Versicolor
3.9	4.3	Setosa
9.1	3.9	Virginica
5.5	2.7	Setosa
5.9	0.4	Setosa
11.2	5.2	Virginica
6.2	5.0	Versicolor
7.2	4.2	Versicolor
9.8	2.3	Virginica
8.0	2.7	Versicolor
4.8	2.7	Setosa
5.2	5.8	Versicolor
9.6	2.5	Virginica
6.2	2.1	Virginica
5.0	5.5	Versicolor
4.0	3.2	Setosa
4.0	1.1	Setosa
7.8	2.1	Virginica
4.4	4.3	Versicolor
3.9	0.2	Setosa
8.0	3.7	Virginica
2.4	1.1	Setosa
7.1	4.8	Versicolor
5.7	5.6	Versicolor
6.0	1.5	Versicolor
4.4	3.2	Setosa
8.3	4.3	Virginica
4.8	4.2	Setosa
6.0	5.0	Versicolor
5.5	4.0	Versicolor
2.6	3.9	Setosa
7.3	4.9	Versicolor
4.8	0.7	Setosa
4.5	5.3	Versicolor
9.2	2.0	Virginica
7.3	3.1	Versicolor
8.1	6.8	Virginica
7.6	4.8	Versicolor
2.9	2.1	Setosa
7.5	3.3	Virginica
9.6	6.1	Virginica
4.1	4.7	Setosa
6.0	3.0	Versicolor
8.3	3.4	Virginica
6.0	5.0	Virginica
4.9	1.2	Setosa
6.4	4.5	Versicolor
5.0	3.0	Versicolor
3.9	4.7	Setosa
8.4	2.3	Virginica
4.7	0.5	Setosa
2.1	1.2	Setosa
