sepal.width	petal.length	petal.width	variety
6.3	9.6	5.9	Virginica
5.9	4.2	2.4	Setosa
6.4	5.5	2.5	Versicolor
3.7	1.4	2.2	Setosa
4.6	7.9	3.3	Virginica
2.9	8.6	3.3	Versicolor
7.6	2.9	3.2	Setosa
4.5	9.0	4.5	Versicolor
5.3	7.1	6.7	Virginica
6.0	6.5	3.2	Virginica
4.0	4.5	3.7	Setosa
3.1	10.0	3.8	Virginica
5.2	4.9	4.7	Versicolor
7.6	2.0	3.7	Setosa
2.4	6.2	3.5	Versicolor
5.6	6.5	3.5	Versicolor
7.4	6.7	5.8	Versicolor
3.3	4.8	4.9	Versicolor
4.5	3.6	1.7	Setosa
4.8	5.0	2.8	Versicolor
5.6	3.5	4.2	Setosa
4.2	7.6	5.0	Versicolor
6.0	6.4	5.1	Virginica
7.6	4.7	4.5	Versicolor
6.8	10.7	5.5	Virginica
6.8	8.6	4.5	Versicolor
3.5	3.4	3.2	Setosa
3.3	8.5	2.3	Versicolor
4.3	10.4	6.0	Virginica
4.7	6.9	2.9	Versicolor
5.4	2.5	2.7	Setosa
7.5	5.8	2.6	Virginica
2.9	10.1	4.3	Virginica
4.8	6.6	1.9	Virginica
4.7	6.3	5.3	Virginica
4.3	1.7	4.8	Setosa
4.0	6.3	2.7	Virginica
7.5	4.2	4.2	Setosa
4.8	6.7	6.6	Virginica
7.4	8.1	1.3	Versicolor
5.4	6.8	5.6	Versicolor
5.4	5.5	5.1	Versicolor
4.9	3.9	4.7	Setosa
7.4	3.5	3.4	Setosa
7.9	5.8	0.9	Setosa
6.0	3.1	4.6	Setosa
6.2	9.9	4.8	Virginica
3.5	5.0	5.2	Versicolor
6.9	9.9	4.8	Virginica
4.0	8.6	3.3	Virginica
3.1	10.1	5.4	Virginica
6.5	7.2	4.3	Virginica
5.8	1.6	3.7	Setosa
4.4	4.7	3.4	Versicolor
5.6	8.6	4.0	Virginica
3.1	5.9	4.5	Versicolor
5.2	5.1	4.9	Virginica
5.7	7.5	4.0	Virginica
4.9	7.3	2.3	Versicolor
3.3	8.2	4.7	Versicolor
5.7	6.0	3.7	Setosa
5.0	4.0	4.3	Versicolor
5.1	5.9	2.6	Virginica
2.9	4.3	3.8	Versicolor
7.3	4.4	4.4	Setosa
6.2	7.1	6.5	Virginica
4.7	8.9	3.8	Virginica
4.5	7.5	2.6	Virginica
5.7	2.4	0.7	Setosa
3.7	2.0	4.7	Setosa
8.3	10.2	5.7	Virginica
7.5	5.9	2.7	Setosa
5.7	2.5	4.4	Setosa
6.0	4.3	3.2	Setosa
7.0	8.4	5.0	Versicolor
3.5	1.4	0.8	Setosa
5.8	1.3	4.8	Setosa
4.3	7.0	4.5	Virginica
5.3	4.5	2.8	Versicolor
7.8	2.7	2.0	Setosa
3.7	9.2	3.3	Virginica
3.5	9.5	5.3	Virginica
7.4	4.0	0.4	Setosa
3.4	2.6	3.9	Setosa
2.5	5.5	3.5	Virginica
4.2	2.3	0.7	Setosa
7.1	6.1	2.3	Virginica
4.5	3.8	0.3	Setosa
6.0	1.9	0.8	Setosa
7.8	7.2	5.5	Virginica
7.2	5.1	4.6	Versicolor
4.8	6.4	3.8	Versicolor
6.3	8.2	4.6	Versicolor
5.9	1.6	4.2	Setosa
5.4	7.8	1.8	Virginica
5.0	7.1	2.8	Versicolor
4.1	8.6	6.9	Virginica
7.0	5.0	2.9	Virginica
5.0	5.9	1.9	Versicolor
5.5	4.5	1.6	Versicolor
6.0	2.1	2.1	Setosa
6.2	7.6	3.4	Virginica
3.9	4.4	0.2	Setosa
4.1	4.0	3.2	Versicolor
4.7	3.1	3.7	Setosa
