petal.length	variety
6.9	Versicolor
7.6	Versicolor
7.5	Virginica
8.4	Versicolor
6.5	Virginica
8.7	Versicolor
7.4	Virginica
4.5	Versicolor
4.9	Setosa
4.2	Versicolor
8.5	Versicolor
10.2	Virginica
9.6	Virginica
4.4	Setosa
6.2	Versicolor
9.0	Versicolor
8.1	Virginica
2.0	Setosa
5.8	Virginica
8.0	Versicolor
5.6	Virginica
7.2	Versicolor
7.5	Virginica
5.8	Versicolor
5.3	Virginica
4.5	Setosa
8.5	Versicolor
3.5	Versicolor
7.1	Virginica
7.1	Virginica
7.5	Virginica
8.4	Virginica
5.9	Versicolor
9.6	Virginica
4.0	Versicolor
2.2	Setosa
8.3	Versicolor
6.0	Setosa
5.6	Setosa
4.8	Virginica
2.3	Setosa
8.2	Virginica
2.4	Setosa
5.5	Versicolor
1.4	Setosa
7.4	Virginica
3.8	Setosa
2.6	Setosa
4.2	Setosa
5.0	Setosa
3.3	Versicolor
4.9	Setosa
6.1	Virginica
9.9	Virginica
8.4	Versicolor
8.5	Virginica
5.9	Versicolor
7.2	Versicolor
7.8	Versicolor
4.3	Setosa
8.7	Virginica
9.7	Virginica
7.2	Versicolor
3.8	Setosa
9.6	Virginica
8.1	Versicolor
5.1	Setosa
4.8	Setosa
2.4	Setosa
6.0	Virginica
4.0	Setosa
5.7	Virginica
6.4	Versicolor
9.0	Virginica
5.6	Versicolor
2.0	Setosa
9.7	Virginica
5.0	Versicolor
7.9	Virginica
3.4	Setosa
6.8	Virginica
5.2	Setosa
8.7	Versicolor
7.4	Virginica
8.1	Virginica
5.2	Versicolor
10.4	Virginica
4.6	Setosa
8.9	Versicolor
3.5	Setosa
1.5	Setosa
5.6	Setosa
2.3	Setosa
7.1	Virginica
8.2	Versicolor
2.4	Setosa
1.6	Setosa
7.0	Versicolor
6.9	Virginica
7.3	Versicolor
5.6	Versicolor
3.5	Setosa
6.0	Virginica
2.4	Setosa
6.8	Virginica
