sepal.width	variety
2.9	Virginica
5.8	Virginica
6.4	Setosa
5.4	Setosa
5.7	Setosa
6.2	Virginica
5.3	Virginica
3.3	Versicolor
6.0	Virginica
6.9	Versicolor
7.2	Versicolor
6.1	Versicolor
4.6	Setosa
6.5	Virginica
6.5	Versicolor
5.3	Setosa
3.6	Versicolor
3.5	Virginica
3.4	Setosa
5.0	Versicolor
7.2	Virginica
5.6	Setosa
3.9	Versicolor
7.8	Virginica
7.5	Virginica
7.1	Virginica
3.3	Versicolor
6.8	Versicolor
4.8	Setosa
3.5	Setosa
4.7	Setosa
3.5	Virginica
4.1	Setosa
6.9	Versicolor
8.2	Setosa
6.7	Virginica
7.3	Virginica
3.5	Setosa
5.0	Setosa
5.4	Versicolor
6.0	Versicolor
6.3	Virginica
5.1	Setosa
5.7	Setosa
8.3	Setosa
4.0	Setosa
4.0	Setosa
4.5	Setosa
6.3	Virginica
4.6	Versicolor
6.5	Versicolor
7.0	Versicolor
3.7	Setosa
3.9	Setosa
2.8	Setosa
5.9	Virginica
7.0	Versicolor
4.3	Virginica
3.4	Setosa
6.6	Virginica
3.5	Versicolor
5.9	Setosa
6.1	Virginica
2.8	Virginica
6.9	Setosa
3.2	Versicolor
6.1	Setosa
5.5	Setosa
3.0	Virginica
5.2	Versicolor
6.7	Versicolor
2.8	Virginica
6.8	Versicolor
4.1	Versicolor
3.1	Virginica
6.8	Virginica
6.0	Versicolor
3.3	Virginica
6.7	Versicolor
3.0	Versicolor
7.2	Virginica
2.8	Virginica
5.4	Setosa
6.5	Virginica
3.6	Virginica
7.8	Virginica
5.6	Virginica
3.4	Versicolor
6.4	Versicolor
5.2	Virginica
4.9	Versicolor
3.1	Versicolor
6.5	Virginica
7.2	Setosa
4.0	Setosa
4.7	Setosa
3.6	Versicolor
6.3	Versicolor
7.2	Virginica
4.7	Virginica
6.1	Setosa
7.7	Setosa
4.5	Versicolor
6.5	Setosa
6.2	Versicolor
