sepal.width	petal.length	petal.width	variety
6.8	9.6	5.7	Virginica
3.5	8.7	3.5	Virginica
7.5	6.5	3.6	Virginica
4.3	6.1	4.0	Virginica
6.4	4.0	3.9	Setosa
3.7	7.6	2.4	Virginica
7.1	7.0	4.0	Versicolor
5.4	2.9	3.7	Setosa
4.0	5.0	3.0	Versicolor
7.9	1.5	4.2	Setosa
7.2	4.0	2.2	Setosa
6.6	1.5	2.7	Setosa
4.6	8.9	5.1	Virginica
5.5	1.4	1.3	Setosa
3.7	8.4	5.4	Versicolor
4.1	4.0	3.1	Setosa
5.6	7.6	6.0	Virginica
4.1	4.0	2.2	Setosa
7.0	7.5	1.5	Versicolor
5.7	7.6	4.1	Versicolor
7.5	5.1	2.1	Setosa
4.5	4.2	3.2	Versicolor
5.9	4.4	3.2	Setosa
7.2	5.8	4.3	Virginica
4.7	4.5	4.0	Versicolor
5.2	8.8	6.3	Versicolor
6.7	5.3	2.7	Setosa
5.5	7.0	6.4	Virginica
3.7	4.5	3.5	Versicolor
6.4	3.1	2.2	Setosa
6.8	5.8	5.0	Versicolor
8.6	5.5	4.6	Setosa
6.9	3.4	2.2	Setosa
3.8	1.7	2.5	Setosa
6.5	3.8	3.3	Setosa
4.3	4.1	3.3	Versicolor
3.1	9.4	2.0	Versicolor
5.8	2.9	0.4	Setosa
5.1	6.0	4.2	Setosa
4.5	5.5	4.1	Versicolor
7.4	5.7	0.7	Setosa
8.3	4.6	2.7	Setosa
3.8	5.4	2.8	Versicolor
7.4	9.1	3.8	Versicolor
5.4	2.5	0.7	Setosa
6.4	3.3	5.0	Versicolor
5.0	8.5	4.7	Versicolor
3.9	8.1	1.8	Versicolor
6.5	10.1	3.1	Virginica
2.3	8.0	3.3	Versicolor
7.2	6.6	5.0	Virginica
6.7	5.0	1.5	Virginica
5.2	6.7	6.8	Virginica
6.2	3.3	0.2	Setosa
3.0	6.4	4.4	Versicolor
3.7	8.4	1.7	Versicolor
7.3	8.2	3.7	Versicolor
4.9	4.7	0.9	Setosa
3.4	5.0	4.0	Versicolor
5.1	8.9	2.7	Versicolor
7.2	7.9	3.3	Virginica
5.5	5.7	2.7	Setosa
7.5	9.1	5.8	Virginica
8.1	2.9	4.7	Setosa
5.5	6.8	4.2	Virginica
3.0	4.9	4.0	Versicolor
6.5	1.9	4.8	Setosa
6.0	3.6	3.6	Setosa
4.6	5.0	3.7	Versicolor
5.7	4.4	0.7	Setosa
5.8	3.8	1.8	Setosa
3.7	8.0	2.0	Versicolor
6.8	10.6	5.4	Virginica
5.8	8.9	3.0	Virginica
7.7	4.7	5.4	Versicolor
5.0	6.6	2.9	Versicolor
6.0	7.3	3.3	Virginica
6.1	4.4	0.6	Setosa
5.5	3.4	4.6	Setosa
6.3	6.7	3.5	Virginica
8.2	3.0	4.9	Setosa
7.7	1.2	0.7	Setosa
3.5	8.3	1.8	Virginica
3.7	4.1	5.5	Versicolor
4.7	7.0	2.8	Virginica
3.0	5.5	5.3	Virginica
3.3	6.7	4.1	Versicolor
5.0	9.6	3.8	Virginica
5.9	5.8	1.3	Versicolor
5.0	4.5	1.3	Versicolor
7.8	4.9	4.7	Setosa
3.2	6.4	5.3	Virginica
2.9	8.8	2.3	Virginica
4.4	8.1	3.3	Virginica
6.3	6.4	6.5	Virginica
7.9	5.1	1.9	Setosa
5.5	3.4	0.7	Setosa
7.1	7.0	4.8	Virginica
5.7	7.6	5.9	Virginica
7.1	5.6	4.9	Virginica
4.3	8.8	6.3	Virginica
3.6	10.4	4.3	Virginica
5.2	4.5	4.2	Setosa
3.5	5.1	3.3	Versicolor
5.8	7.1	5.5	Versicolor
