petal.length	petal.width	variety
8.5	4.7	Virginica
5.8	2.2	Setosa
7.7	2.9	Versicolor
8.2	5.5	Virginica
9.0	5.5	Virginica
5.1	1.7	Setosa
5.5	6.0	Versicolor
9.7	3.5	Virginica
8.1	4.4	Virginica
7.4	5.1	Versicolor
8.6	4.9	Virginica
3.0	4.7	Setosa
5.6	4.6	Virginica
6.8	6.3	Virginica
8.5	2.5	Versicolor
7.6	1.3	Versicolor
8.4	4.8	Versicolor
7.0	5.8	Virginica
8.9	2.3	Virginica
9.0	5.3	Versicolor
4.8	2.2	Setosa
6.0	0.6	Setosa
8.4	5.0	Versicolor
5.4	3.0	Virginica
10.0	6.6	Virginica
8.6	6.1	Versicolor
3.9	0.7	Setosa
8.7	4.8	Virginica
9.6	5.9	Virginica
2.7	1.7	Setosa
6.0	4.7	Setosa
9.1	2.9	Virginica
5.6	6.5	Virginica
2.4	2.2	Setosa
7.3	2.5	Versicolor
7.6	2.8	Virginica
3.3	4.8	Setosa
8.3	5.4	Virginica
5.4	4.7	Versicolor
8.6	1.9	Versicolor
9.0	3.8	Virginica
5.1	0.2	Setosa
2.4	3.7	Setosa
3.9	0.8	Setosa
8.4	5.4	Versicolor
1.3	1.7	Setosa
7.2	4.0	Versicolor
6.1	5.3	Versicolor
4.5	2.0	Versicolor
4.0	0.7	Setosa
8.4	5.3	Virginica
6.7	3.1	Virginica
3.0	0.2	Setosa
7.1	5.6	Virginica
8.7	5.0	Versicolor
5.3	3.8	Versicolor
4.5	4.8	Setosa
8.0	5.5	Versicolor
9.3	5.6	Virginica
3.0	3.2	Setosa
5.6	2.3	Versicolor
5.8	2.1	Versicolor
2.0	2.7	Setosa
5.0	6.0	Versicolor
7.2	4.4	Versicolor
10.8	5.3	Virginica
5.4	1.7	Setosa
6.3	3.3	Versicolor
6.2	4.8	Setosa
4.0	2.8	Versicolor
3.2	2.7	Setosa
3.9	2.8	Setosa
8.7	2.7	Versicolor
1.9	1.6	Setosa
6.4	3.3	Virginica
8.0	3.8	Versicolor
7.2	4.2	Versicolor
6.0	0.4	Setosa
2.0	4.2	Setosa
5.8	2.9	Versicolor
4.6	5.0	Versicolor
4.4	1.2	Setosa
6.0	3.0	Virginica
6.6	5.3	Virginica
3.5	4.5	Versicolor
6.6	2.7	Virginica
7.4	5.1	Virginica
4.3	4.2	Setosa
3.1	0.6	Setosa
9.0	5.8	Virginica
8.6	2.5	Virginica
5.4	5.3	Virginica
8.4	2.5	Versicolor
6.5	1.7	Versicolor
7.4	6.6	Virginica
3.4	3.2	Setosa
3.9	2.2	Setosa
1.2	3.2	Setosa
6.1	0.2	Setosa
9.1	2.9	Virginica
3.8	4.8	Setosa
5.5	4.4	Setosa
3.8	1.4	Setosa
7.1	5.3	Virginica
8.3	3.8	Virginica
