petal.length	variety
7.1	Virginica
6.6	Versicolor
5.1	Versicolor
1.6	Setosa
9.2	Virginica
4.7	Versicolor
2.4	Setosa
5.9	Setosa
7.7	Versicolor
5.8	Virginica
1.9	Setosa
2.5	Setosa
6.0	Versicolor
3.4	Setosa
8.1	Versicolor
6.1	Versicolor
6.2	Virginica
10.1	Virginica
3.3	Setosa
2.0	Setosa
6.9	Versicolor
8.1	Virginica
3.9	Setosa
5.4	Setosa
7.5	Versicolor
9.0	Virginica
3.2	Setosa
7.7	Versicolor
6.4	Virginica
6.6	Virginica
7.0	Virginica
7.9	Versicolor
8.8	Versicolor
8.6	Virginica
1.9	Setosa
8.2	Virginica
5.9	Virginica
5.7	Setosa
9.8	Virginica
6.8	Versicolor
4.5	Versicolor
7.0	Versicolor
5.9	Versicolor
9.6	Virginica
2.5	Setosa
6.6	Virginica
7.1	Virginica
9.9	Virginica
4.0	Setosa
5.5	Versicolor
5.0	Virginica
6.1	Virginica
4.4	Versicolor
2.9	Setosa
8.0	Versicolor
2.4	Setosa
7.1	Versicolor
4.4	Versicolor
5.5	Versicolor
7.0	Versicolor
7.8	Virginica
2.5	Setosa
6.4	Virginica
3.1	Setosa
5.0	Versicolor
5.5	Versicolor
7.7	Virginica
8.4	Versicolor
8.7	Virginica
5.6	Versicolor
6.8	Versicolor
4.3	Setosa
3.7	Setosa
7.7	Versicolor
7.4	Virginica
5.8	Setosa
9.9	Virginica
5.9	Setosa
9.1	Virginica
8.1	Virginica
2.9	Setosa
1.7	Setosa
5.2	Setosa
7.1	Virginica
2.0	Setosa
2.5	Setosa
8.1	Versicolor
4.5	Versicolor
10.2	Virginica
8.3	Versicolor
7.4	Virginica
5.3	Versicolor
8.3	Virginica
9.5	Virginica
3.9	Setosa
2.9	Setosa
5.8	Setosa
7.0	Virginica
6.1	Virginica
6.8	Virginica
8.2	Versicolor
8.3	Virginica
3.3	Setosa
4.6	Setosa
7.5	Versicolor
