petal.length	variety
7.6	Virginica
4.7	Setosa
9.0	Virginica
6.1	Setosa
8.5	Virginica
8.3	Versicolor
8.1	Versicolor
3.2	Setosa
7.0	Versicolor
6.2	Versicolor
4.1	Versicolor
2.5	Setosa
6.5	Versicolor
2.9	Setosa
6.1	Setosa
3.8	Setosa
8.8	Virginica
7.1	Virginica
6.6	Virginica
3.8	Setosa
6.5	Virginica
7.9	Virginica
9.9	Virginica
8.4	Versicolor
3.5	Setosa
4.1	Versicolor
9.0	Versicolor
4.9	Versicolor
9.1	Virginica
6.4	Versicolor
1.9	Setosa
7.5	Virginica
8.2	Versicolor
7.2	Virginica
4.5	Versicolor
2.0	Setosa
4.0	Versicolor
6.4	Setosa
5.2	Virginica
6.4	Virginica
8.6	Virginica
7.5	Versicolor
5.0	Setosa
5.4	Versicolor
5.0	Virginica
6.0	Versicolor
7.1	Virginica
9.7	Virginica
5.5	Setosa
7.4	Virginica
5.6	Setosa
4.1	Versicolor
1.8	Setosa
5.8	Versicolor
4.8	Setosa
5.0	Versicolor
3.0	Setosa
9.0	Versicolor
5.1	Versicolor
10.1	Virginica
8.1	Versicolor
6.8	Versicolor
6.6	Versicolor
5.9	Versicolor
7.3	Versicolor
2.1	Setosa
5.0	Versicolor
3.5	Setosa
8.6	Virginica
8.0	Virginica
5.8	Virginica
4.5	Setosa
6.8	Virginica
6.2	Virginica
1.4	Setosa
2.7	Setosa
5.5	Setosa
10.6	Virginica
10.3	Virginica
5.2	Versicolor
5.3	Virginica
5.4	Setosa
4.5	Versicolor
6.9	Virginica
6.2	Virginica
5.9	Versicolor
5.9	Setosa
8.3	Versicolor
1.3	Setosa
6.0	Versicolor
9.0	Virginica
9.1	Virginica
4.6	Setosa
5.4	Setosa
8.2	Versicolor
2.4	Setosa
6.9	Virginica
6.6	Virginica
5.7	Versicolor
7.4	Virginica
7.1	Virginica
9.5	Virginica
2.9	Setosa
7.2	Versicolor
4.5	Setosa
