sepal.width	variety
7.0	Virginica
7.2	Setosa
4.8	Setosa
3.5	Virginica
7.3	Setosa
5.3	Virginica
3.4	Setosa
7.5	Setosa
5.0	Virginica
6.9	Setosa
3.0	Setosa
6.3	Versicolor
5.9	Virginica
6.1	Virginica
6.7	Setosa
2.7	Versicolor
3.4	Setosa
5.7	Virginica
4.8	Versicolor
5.5	Versicolor
5.8	Virginica
5.7	Virginica
6.5	Setosa
6.9	Versicolor
6.4	Virginica
4.5	Versicolor
5.7	Versicolor
7.5	Virginica
3.8	Versicolor
4.1	Versicolor
3.2	Versicolor
4.2	Setosa
4.6	Versicolor
3.4	Versicolor
7.5	Virginica
7.4	Versicolor
5.8	Versicolor
7.7	Virginica
2.6	Virginica
5.0	Versicolor
2.7	Versicolor
4.5	Setosa
3.7	Virginica
2.9	Versicolor
8.4	Setosa
4.7	Versicolor
3.8	Virginica
6.9	Setosa
5.7	Setosa
4.8	Versicolor
7.8	Setosa
7.5	Virginica
4.1	Setosa
5.2	Versicolor
7.3	Virginica
4.7	Virginica
3.8	Virginica
4.8	Setosa
3.5	Versicolor
7.4	Setosa
4.2	Virginica
3.6	Virginica
4.0	Virginica
4.5	Versicolor
3.8	Versicolor
5.5	Setosa
7.1	Versicolor
6.2	Setosa
3.8	Versicolor
5.5	Virginica
4.8	Virginica
3.0	Versicolor
3.1	Setosa
6.7	Versicolor
4.2	Virginica
4.1	Setosa
4.7	Virginica
5.5	Virginica
7.3	Virginica
2.8	Virginica
3.0	Virginica
5.4	Setosa
5.9	Setosa
7.5	Virginica
5.0	Virginica
3.3	Virginica
4.0	Setosa
4.1	Setosa
7.6	Versicolor
4.6	Virginica
4.7	Virginica
6.9	Versicolor
5.5	Setosa
3.4	Versicolor
6.2	Setosa
7.2	Versicolor
3.0	Setosa
2.7	Versicolor
4.5	Virginica
7.0	Setosa
5.9	Setosa
5.3	Setosa
3.4	Setosa
5.9	Setosa
4.0	Virginica
