sepal.length	variety
8.6	Virginica
10.4	Versicolor
6.8	Setosa
7.5	Versicolor
6.4	Virginica
5.5	Versicolor
9.1	Setosa
7.2	Versicolor
7.4	Virginica
6.5	Setosa
5.4	Versicolor
7.5	Versicolor
5.1	Setosa
11.2	Virginica
7.2	Virginica
8.9	Setosa
7.3	Versicolor
9.0	Versicolor
7.6	Setosa
10.6	Virginica
6.8	Setosa
8.1	Versicolor
6.6	Versicolor
8.6	Versicolor
5.2	Setosa
8.6	Virginica
9.5	Versicolor
7.5	Setosa
7.2	Setosa
4.3	Setosa
7.8	Virginica
5.5	Setosa
8.4	Virginica
8.6	Versicolor
6.9	Versicolor
7.7	Versicolor
7.8	Setosa
7.3	Virginica
7.3	Virginica
7.9	Versicolor
6.5	Versicolor
5.3	Setosa
6.0	Versicolor
5.7	Versicolor
7.1	Versicolor
6.5	Virginica
11.0	Versicolor
9.9	Virginica
8.0	Setosa
6.7	Virginica
7.0	Versicolor
8.8	Virginica
10.4	Virginica
11.4	Versicolor
8.4	Setosa
10.2	Virginica
5.0	Setosa
8.4	Virginica
5.0	Setosa
7.4	Setosa
9.0	Versicolor
8.9	Versicolor
8.7	Setosa
8.8	Versicolor
6.9	Setosa
5.4	Setosa
11.4	Virginica
9.7	Versicolor
8.9	Setosa
6.5	Versicolor
7.4	Setosa
7.1	Virginica
7.4	Setosa
6.2	Setosa
8.6	Versicolor
9.2	Virginica
10.3	Virginica
6.6	Setosa
6.6	Setosa
8.0	Setosa
6.8	Virginica
11.7	Virginica
7.2	Virginica
8.7	Virginica
8.2	Versicolor
6.7	Versicolor
7.6	Versicolor
11.4	Virginica
7.9	Setosa
8.1	Setosa
6.3	Virginica
6.1	Setosa
9.9	Setosa
9.2	Virginica
10.8	Virginica
8.1	Versicolor
5.7	Setosa
9.3	Setosa
7.5	Virginica
8.3	Versicolor
10.2	Versicolor
10.8	Virginica
8.5	Setosa
11.7	Virginica
8.6	Setosa
