petal.width	variety
4.4	Setosa
1.9	Virginica
5.5	Versicolor
4.9	Versicolor
2.4	Virginica
4.1	Versicolor
6.3	Virginica
0.6	Setosa
1.5	Setosa
6.5	Virginica
4.7	Setosa
3.1	Versicolor
1.2	Setosa
1.2	Setosa
6.4	Virginica
4.0	Virginica
3.8	Setosa
4.9	Virginica
3.3	Virginica
3.8	Versicolor
3.6	Setosa
6.6	Virginica
1.0	Versicolor
4.4	Versicolor
4.5	Virginica
5.0	Virginica
2.3	Virginica
2.8	Versicolor
4.3	Setosa
3.4	Versicolor
3.8	Virginica
4.5	Versicolor
2.7	Versicolor
3.7	Virginica
5.9	Virginica
1.7	Setosa
1.3	Versicolor
2.2	Setosa
3.3	Versicolor
5.8	Virginica
3.3	Virginica
1.9	Setosa
2.5	Versicolor
3.2	Setosa
6.3	Virginica
6.5	Virginica
4.1	Virginica
1.2	Setosa
2.2	Versicolor
4.0	Virginica
3.6	Virginica
1.4	Setosa
1.7	Versicolor
2.8	Versicolor
4.0	Virginica
6.1	Virginica
5.5	Versicolor
3.5	Versicolor
5.0	Virginica
4.3	Setosa
1.7	Setosa
3.0	Versicolor
2.2	Setosa
5.3	Versicolor
3.5	Versicolor
1.6	Versicolor
4.2	Virginica
3.1	Setosa
2.3	Versicolor
2.2	Setosa
3.4	Setosa
5.3	Virginica
3.9	Virginica
2.8	Virginica
5.1	Virginica
1.8	Versicolor
2.5	Virginica
0.1	Setosa
2.9	Virginica
5.3	Versicolor
2.8	Virginica
6.0	Versicolor
1.2	Setosa
5.8	Virginica
2.7	Setosa
5.0	Versicolor
4.2	Setosa
2.2	Setosa
4.8	Setosa
1.7	Setosa
7.0	Virginica
3.2	Setosa
4.1	Versicolor
3.8	Setosa
4.4	Setosa
3.9	Setosa
6.8	Virginica
1.7	Setosa
2.6	Virginica
3.0	Versicolor
0.2	Setosa
2.7	Versicolor
4.9	Virginica
4.2	Setosa
1.2	Setosa
