sepal.width	variety
2.6	Versicolor
2.9	Versicolor
6.5	Virginica
5.0	Virginica
5.7	Virginica
3.7	Setosa
3.3	Setosa
6.6	Versicolor
4.8	Virginica
6.9	Virginica
6.4	Setosa
3.1	Versicolor
3.0	Virginica
6.8	Virginica
5.5	Setosa
7.0	Virginica
3.7	Setosa
6.8	Virginica
6.7	Versicolor
5.4	Versicolor
6.9	Virginica
4.5	Setosa
5.1	Virginica
4.7	Versicolor
4.9	Virginica
5.9	Versicolor
2.5	Versicolor
3.7	Versicolor
6.2	Setosa
6.0	Versicolor
5.1	Versicolor
3.6	Virginica
4.8	Virginica
6.0	Virginica
4.2	Versicolor
7.2	Virginica
3.4	Versicolor
5.3	Versicolor
6.7	Versicolor
5.0	Setosa
5.0	Versicolor
5.0	Virginica
3.3	Versicolor
3.5	Setosa
7.0	Versicolor
4.0	Setosa
5.5	Versicolor
6.6	Virginica
8.1	Setosa
7.9	Setosa
3.5	Versicolor
5.8	Versicolor
5.1	Setosa
3.4	Setosa
3.0	Setosa
4.8	Setosa
5.5	Virginica
3.0	Virginica
3.6	Virginica
3.6	Setosa
6.4	Setosa
3.0	Virginica
6.7	Versicolor
3.0	Virginica
5.3	Setosa
3.2	Virginica
6.8	Versicolor
3.4	Setosa
8.2	Setosa
3.4	Versicolor
6.6	Versicolor
6.4	Setosa
3.7	Versicolor
4.0	Virginica
6.9	Setosa
4.8	Setosa
7.5	Virginica
3.9	Setosa
5.4	Versicolor
3.5	Versicolor
4.0	Setosa
5.0	Setosa
6.2	Virginica
5.4	Versicolor
7.3	Versicolor
6.3	Versicolor
2.8	Versicolor
3.3	Virginica
5.6	Virginica
6.5	Setosa
4.3	Virginica
5.9	Versicolor
7.5	Setosa
3.8	Virginica
7.3	Virginica
5.7	Versicolor
6.2	Setosa
3.6	Setosa
5.8	Virginica
2.8	Versicolor
6.2	Versicolor
7.6	Setosa
4.5	Setosa
3.1	Setosa
5.6	Virginica
