petal.length	petal.width	variety
1.9	4.2	Setosa
3.5	0.3	Setosa
1.9	1.2	Setosa
2.4	4.3	Setosa
8.4	4.8	Virginica
2.7	2.7	Setosa
10.1	3.6	Virginica
5.5	2.3	Versicolor
6.0	2.6	Setosa
9.0	2.8	Virginica
8.4	2.5	Versicolor
8.0	2.5	Versicolor
6.5	2.0	Versicolor
8.2	6.3	Virginica
4.4	4.2	Setosa
2.8	1.7	Setosa
4.1	4.8	Versicolor
6.3	3.1	Versicolor
8.2	2.3	Versicolor
4.1	0.2	Setosa
3.9	1.9	Versicolor
5.2	5.0	Versicolor
4.9	3.2	Setosa
8.6	5.9	Virginica
2.8	2.2	Setosa
4.4	3.1	Setosa
6.0	4.5	Versicolor
5.9	3.8	Virginica
9.6	1.8	Virginica
6.8	4.8	Virginica
5.3	1.3	Versicolor
5.6	4.1	Versicolor
5.1	2.2	Setosa
2.6	4.4	Setosa
1.3	4.3	Setosa
8.3	5.8	Virginica
6.3	3.4	Virginica
7.6	6.4	Virginica
9.2	2.5	Versicolor
5.7	1.7	Setosa
7.5	3.8	Virginica
5.3	4.8	Versicolor
10.8	4.8	Virginica
3.5	4.0	Versicolor
8.9	5.4	Versicolor
8.6	2.8	Virginica
7.2	1.3	Versicolor
10.1	5.4	Virginica
6.1	3.3	Versicolor
2.5	3.7	Setosa
5.1	4.1	Setosa
8.3	5.8	Virginica
7.9	3.3	Virginica
4.7	3.8	Setosa
7.2	5.7	Versicolor
2.6	3.7	Setosa
4.1	4.5	Versicolor
6.9	5.7	Versicolor
7.0	4.5	Virginica
4.1	4.1	Setosa
1.5	0.7	Setosa
2.5	3.9	Setosa
3.5	2.9	Setosa
3.0	4.2	Setosa
5.1	4.3	Versicolor
6.1	4.9	Virginica
9.6	2.2	Virginica
5.4	2.7	Setosa
6.0	2.8	Versicolor
5.7	5.9	Versicolor
4.9	3.2	Setosa
2.2	3.7	Setosa
10.7	4.7	Virginica
2.5	2.2	Setosa
8.5	1.8	Versicolor
5.1	5.9	Versicolor
3.7	3.9	Setosa
5.9	2.2	Setosa
8.0	4.6	Virginica
4.0	4.7	Setosa
7.4	1.9	Versicolor
9.0	3.1	Versicolor
5.0	3.9	Setosa
8.7	6.8	Virginica
6.4	5.3	Versicolor
1.9	4.2	Setosa
6.0	3.5	Versicolor
7.6	3.1	Virginica
7.2	2.7	Versicolor
8.2	4.9	Versicolor
4.3	2.2	Setosa
8.7	4.0	Versicolor
6.8	1.8	Versicolor
5.6	1.2	Setosa
9.3	3.6	Virginica
8.1	4.0	Virginica
7.0	3.6	Versicolor
8.2	1.6	Versicolor
11.2	2.5	Virginica
8.5	5.2	Versicolor
5.9	3.5	Virginica
5.9	3.7	Versicolor
3.3	5.0	Versicolor
1.8	4.7	Setosa
2.4	4.2	Setosa
