petal.width	variety
0.2	Setosa
3.1	Versicolor
3.8	Virginica
1.9	Virginica
3.8	Virginica
4.5	Virginica
5.9	Virginica
6.4	Virginica
1.8	Setosa
0.2	Setosa
6.1	Versicolor
3.9	Versicolor
2.0	Virginica
5.5	Versicolor
3.4	Virginica
2.9	Setosa
5.5	Virginica
1.8	Virginica
5.8	Versicolor
3.6	Setosa
3.8	Virginica
2.8	Virginica
4.0	Versicolor
1.2	Setosa
2.2	Setosa
2.3	Versicolor
4.0	Virginica
4.0	Virginica
3.4	Setosa
2.7	Versicolor
4.8	Setosa
0.4	Setosa
3.1	Versicolor
1.8	Virginica
4.4	Versicolor
4.5	Versicolor
0.3	Setosa
5.0	Virginica
2.7	Setosa
5.8	Virginica
3.2	Setosa
4.2	Setosa
0.7	Setosa
3.2	Versicolor
0.4	Setosa
3.7	Versicolor
2.2	Setosa
2.3	Versicolor
5.2	Virginica
6.8	Virginica
2.5	Versicolor
5.9	Versicolor
2.0	Virginica
3.7	Setosa
5.1	Virginica
4.2	Setosa
0.8	Setosa
4.0	Versicolor
2.1	Setosa
2.1	Versicolor
5.9	Virginica
2.1	Virginica
4.8	Versicolor
4.6	Virginica
2.9	Setosa
3.3	Versicolor
1.2	Setosa
3.5	Versicolor
6.9	Virginica
5.5	Versicolor
3.7	Versicolor
4.3	Versicolor
0.7	Setosa
2.6	Versicolor
2.9	Setosa
4.4	Virginica
4.9	Versicolor
1.1	Setosa
2.9	Versicolor
1.8	Versicolor
0.8	Setosa
3.8	Virginica
3.3	Virginica
6.8	Virginica
3.0	Virginica
1.3	Versicolor
2.7	Setosa
6.0	Virginica
2.3	Virginica
1.5	Versicolor
5.6	Virginica
3.5	Versicolor
1.8	Versicolor
0.2	Setosa
2.2	Setosa
6.4	Virginica
5.7	Virginica
4.0	Versicolor
1.8	Versicolor
1.7	Setosa
2.7	Setosa
1.2	Setosa
4.7	Versicolor
6.7	Virginica
3.3	Versicolor
