sepal.length	sepal.width	variety
6.7	6.4	Setosa
9.3	6.8	Virginica
4.8	3.0	Setosa
7.5	3.0	Virginica
9.0	6.3	Versicolor
9.4	7.2	Virginica
7.5	5.4	Setosa
9.5	6.9	Versicolor
10.6	3.4	Versicolor
5.7	3.3	Versicolor
9.1	6.8	Setosa
6.2	7.3	Versicolor
8.3	4.7	Versicolor
7.5	3.0	Virginica
10.0	3.2	Versicolor
4.8	4.4	Setosa
10.0	6.9	Versicolor
5.5	6.8	Setosa
10.4	6.1	Virginica
6.0	2.9	Versicolor
8.3	6.3	Virginica
10.2	6.2	Virginica
6.6	6.3	Setosa
7.4	4.1	Virginica
7.8	2.9	Virginica
7.2	6.6	Versicolor
8.7	2.7	Versicolor
6.7	5.5	Virginica
9.8	4.3	Virginica
7.1	2.8	Virginica
8.6	4.8	Setosa
7.9	6.6	Virginica
9.6	2.8	Versicolor
8.3	3.3	Versicolor
9.3	4.2	Virginica
5.9	7.6	Setosa
7.0	5.1	Setosa
9.2	7.3	Setosa
8.4	7.9	Setosa
8.3	2.9	Virginica
5.7	5.7	Setosa
8.2	4.5	Virginica
7.0	7.9	Versicolor
7.0	5.2	Versicolor
9.9	7.4	Versicolor
6.8	4.9	Virginica
7.2	4.6	Setosa
6.0	5.5	Setosa
6.4	5.7	Versicolor
7.6	3.7	Setosa
10.0	3.1	Versicolor
8.3	5.2	Virginica
6.4	3.3	Virginica
9.2	5.3	Virginica
7.8	5.5	Setosa
6.4	4.4	Setosa
11.6	4.0	Virginica
9.7	5.5	Virginica
10.2	3.1	Virginica
7.9	4.3	Virginica
11.1	4.5	Virginica
8.8	5.6	Versicolor
9.0	6.5	Setosa
10.7	6.3	Virginica
7.9	4.8	Virginica
6.8	2.8	Versicolor
9.1	7.0	Versicolor
10.6	2.6	Virginica
9.1	5.4	Versicolor
7.5	5.5	Virginica
6.4	4.0	Versicolor
6.6	5.3	Setosa
7.4	7.0	Versicolor
8.1	5.5	Setosa
8.6	5.3	Versicolor
6.8	4.2	Setosa
6.5	3.2	Virginica
6.7	6.9	Versicolor
9.0	4.9	Setosa
6.1	2.7	Versicolor
7.0	3.3	Setosa
8.0	2.8	Versicolor
7.2	7.3	Virginica
5.6	4.6	Setosa
10.2	3.4	Virginica
6.3	6.6	Setosa
8.2	6.5	Setosa
9.9	4.1	Versicolor
4.9	6.9	Setosa
9.6	4.4	Versicolor
7.2	5.0	Versicolor
6.3	4.7	Versicolor
6.9	6.0	Setosa
8.5	4.5	Versicolor
9.7	5.2	Versicolor
8.3	6.5	Setosa
10.1	5.5	Virginica
6.9	6.2	Virginica
8.8	3.7	Virginica
8.3	5.5	Versicolor
10.8	6.7	Virginica
9.7	4.5	Versicolor
7.7	7.6	Virginica
4.7	6.7	Setosa
8.1	7.2	Setosa
