sepal.length	variety
6.4	Setosa
8.8	Setosa
9.4	Setosa
9.0	Virginica
5.4	Setosa
8.6	Virginica
9.6	Versicolor
6.6	Versicolor
9.1	Versicolor
11.2	Virginica
5.4	Setosa
8.1	Virginica
8.2	Versicolor
7.3	Virginica
8.3	Virginica
8.2	Setosa
10.7	Versicolor
6.6	Virginica
7.3	Versicolor
6.5	Virginica
7.5	Setosa
8.9	Virginica
9.3	Virginica
11.2	Versicolor
9.2	Versicolor
8.0	Versicolor
7.7	Virginica
6.6	Setosa
6.5	Virginica
7.9	Setosa
10.2	Versicolor
9.2	Virginica
9.4	Versicolor
8.6	Setosa
8.0	Virginica
5.5	Setosa
5.8	Versicolor
9.8	Virginica
5.5	Setosa
9.7	Virginica
8.8	Virginica
7.6	Setosa
6.2	Versicolor
5.1	Setosa
10.5	Virginica
10.9	Virginica
8.7	Versicolor
10.4	Virginica
9.5	Versicolor
6.1	Setosa
6.8	Virginica
7.8	Setosa
6.4	Virginica
6.3	Versicolor
7.6	Setosa
8.1	Versicolor
7.4	Versicolor
11.2	Virginica
8.6	Versicolor
7.9	Setosa
11.1	Virginica
8.9	Virginica
6.2	Setosa
6.8	Setosa
6.8	Virginica
5.0	Setosa
9.5	Versicolor
5.0	Setosa
4.9	Setosa
7.2	Versicolor
7.8	Versicolor
6.5	Versicolor
7.5	Versicolor
8.3	Versicolor
8.1	Versicolor
8.0	Setosa
10.5	Versicolor
8.2	Versicolor
7.0	Versicolor
10.9	Virginica
9.3	Setosa
9.0	Virginica
7.5	Setosa
9.3	Setosa
8.7	Setosa
10.3	Virginica
11.5	Versicolor
6.3	Virginica
4.9	Setosa
10.8	Virginica
6.1	Setosa
6.2	Virginica
8.1	Setosa
5.8	Versicolor
9.9	Versicolor
5.6	Versicolor
7.7	Virginica
10.0	Versicolor
7.4	Virginica
8.8	Virginica
8.1	Versicolor
10.4	Virginica
5.3	Setosa
7.4	Setosa
7.7	Virginica
