sepal.length	variety
8.5	Versicolor
6.1	Setosa
7.5	Versicolor
11.9	Virginica
5.4	Setosa
10.3	Virginica
8.0	Versicolor
10.0	Versicolor
10.4	Versicolor
11.8	Virginica
8.6	Versicolor
9.3	Virginica
6.2	Versicolor
6.9	Setosa
11.2	Virginica
11.7	Virginica
7.3	Versicolor
8.8	Versicolor
9.9	Versicolor
8.7	Virginica
6.4	Setosa
10.9	Virginica
6.3	Virginica
7.6	Virginica
6.3	Virginica
7.9	Virginica
7.3	Setosa
6.7	Virginica
5.3	Setosa
10.7	Virginica
6.8	Setosa
8.9	Virginica
6.1	Setosa
7.7	Virginica
6.8	Versicolor
7.0	Virginica
9.8	Virginica
8.6	Setosa
5.6	Versicolor
6.5	Virginica
8.7	Setosa
8.5	Versicolor
7.9	Setosa
8.2	Versicolor
10.0	Versicolor
9.2	Virginica
7.9	Virginica
5.4	Setosa
7.5	Versicolor
11.7	Virginica
8.9	Virginica
8.5	Setosa
6.6	Versicolor
7.9	Setosa
6.4	Setosa
5.9	Setosa
6.1	Versicolor
9.6	Virginica
10.2	Versicolor
7.5	Setosa
9.5	Versicolor
9.2	Setosa
9.6	Virginica
7.7	Versicolor
9.4	Versicolor
6.3	Virginica
7.3	Versicolor
10.3	Virginica
7.7	Setosa
7.3	Setosa
7.1	Virginica
8.0	Versicolor
7.7	Versicolor
10.1	Versicolor
10.7	Virginica
8.6	Setosa
6.3	Setosa
11.2	Virginica
11.0	Virginica
6.4	Setosa
6.7	Setosa
6.6	Versicolor
9.7	Versicolor
7.2	Versicolor
12.2	Virginica
6.6	Versicolor
8.6	Setosa
7.5	Versicolor
8.7	Setosa
4.8	Setosa
10.6	Versicolor
9.6	Setosa
7.6	Setosa
9.9	Versicolor
8.4	Virginica
9.0	Versicolor
5.6	Setosa
10.1	Versicolor
9.2	Virginica
6.5	Setosa
5.5	Setosa
9.3	Versicolor
8.2	Virginica
10.2	Versicolor
8.4	Virginica
