sepal.length	sepal.width	petal.length	variety
9.2	7.5	6.7	Versicolor
9.3	3.4	6.1	Virginica
5.9	8.4	2.7	Setosa
7.7	8.9	3.0	Setosa
7.5	3.0	8.5	Versicolor
6.6	7.8	2.4	Setosa
8.0	4.0	7.0	Virginica
6.3	6.0	3.2	Setosa
4.3	6.5	4.1	Setosa
10.1	4.0	9.9	Virginica
7.1	7.7	5.9	Setosa
7.8	3.3	5.1	Virginica
7.2	5.5	6.5	Versicolor
7.7	3.7	5.3	Setosa
11.4	5.1	6.1	Virginica
10.0	7.0	6.3	Virginica
12.4	8.3	10.4	Virginica
10.8	7.2	8.4	Virginica
11.7	7.5	6.6	Virginica
7.3	4.8	8.5	Virginica
7.8	3.3	5.1	Virginica
9.9	5.9	6.8	Versicolor
10.4	3.7	5.8	Virginica
6.7	4.6	4.7	Versicolor
8.1	4.1	5.5	Setosa
10.8	2.3	4.9	Versicolor
10.6	2.9	7.7	Versicolor
7.7	3.8	8.5	Versicolor
10.5	2.7	4.0	Versicolor
6.3	5.4	2.9	Setosa
6.1	4.5	4.4	Versicolor
6.5	3.8	4.3	Versicolor
10.0	4.0	8.3	Virginica
9.3	5.2	6.6	Virginica
5.7	6.9	5.9	Setosa
5.6	5.8	8.4	Virginica
7.2	2.8	4.8	Virginica
6.4	5.7	5.5	Setosa
4.9	3.6	3.9	Setosa
7.4	7.9	5.5	Setosa
8.9	6.6	5.4	Versicolor
7.7	6.7	7.5	Versicolor
5.1	7.1	4.0	Setosa
7.4	4.0	9.1	Virginica
5.0	5.4	4.6	Setosa
5.8	3.2	5.1	Versicolor
7.6	5.9	3.4	Setosa
7.0	7.9	6.0	Versicolor
8.0	2.4	7.3	Versicolor
10.7	5.6	10.6	Virginica
7.5	5.3	3.3	Setosa
10.9	6.2	6.8	Virginica
6.8	6.0	2.4	Setosa
6.4	2.5	9.0	Virginica
6.6	3.5	5.9	Setosa
10.0	3.6	6.9	Versicolor
8.3	7.3	4.7	Versicolor
7.4	6.6	9.4	Virginica
7.5	3.5	7.7	Virginica
6.6	4.3	3.5	Setosa
7.6	6.0	7.6	Versicolor
7.0	3.2	5.6	Versicolor
9.6	5.0	10.6	Virginica
5.1	4.3	5.7	Setosa
7.5	3.8	5.9	Setosa
4.9	5.6	1.5	Setosa
7.7	6.3	9.2	Virginica
8.0	5.5	2.8	Setosa
9.7	2.5	7.5	Virginica
5.7	6.5	4.5	Setosa
8.8	4.4	5.6	Setosa
11.2	6.0	9.8	Virginica
6.2	6.9	6.4	Virginica
10.5	5.7	8.5	Virginica
8.1	3.4	4.5	Setosa
10.1	5.9	5.6	Versicolor
11.0	5.2	6.1	Virginica
6.9	6.4	2.2	Setosa
7.2	6.3	7.1	Versicolor
5.6	3.4	5.6	Versicolor
5.9	4.4	4.9	Setosa
8.5	5.5	7.5	Versicolor
10.8	4.0	6.0	Virginica
9.7	6.6	8.4	Versicolor
7.9	4.4	5.8	Versicolor
9.4	4.8	8.6	Virginica
7.7	3.5	8.8	Virginica
11.0	4.7	8.7	Versicolor
8.3	4.2	8.6	Virginica
8.4	6.2	3.8	Setosa
6.5	6.9	3.0	Setosa
6.5	6.8	8.6	Versicolor
5.5	4.2	1.9	Setosa
6.4	6.5	5.8	Setosa
9.3	3.0	4.9	Versicolor
9.8	7.7	1.5	Setosa
9.4	4.1	3.0	Setosa
7.0	6.5	2.6	Setosa
6.2	3.2	4.4	Versicolor
5.9	3.0	3.4	Setosa
7.5	7.7	3.7	Setosa
6.7	6.6	8.1	Virginica
10.1	5.8	5.7	Versicolor
6.0	4.8	4.5	Versicolor
6.1	6.3	5.0	Versicolor
