sepal.length	variety
10.3	Virginica
7.4	Virginica
7.4	Setosa
7.3	Setosa
5.4	Setosa
8.6	Versicolor
9.5	Versicolor
7.5	Virginica
8.2	Virginica
6.4	Setosa
10.8	Virginica
8.4	Setosa
9.6	Versicolor
9.8	Versicolor
8.8	Virginica
6.5	Setosa
7.5	Setosa
8.7	Virginica
6.7	Versicolor
6.7	Virginica
8.1	Versicolor
8.0	Virginica
10.4	Virginica
7.2	Versicolor
8.8	Virginica
7.9	Virginica
7.8	Virginica
6.8	Setosa
9.0	Setosa
8.9	Virginica
9.3	Setosa
8.3	Setosa
8.5	Setosa
5.8	Setosa
6.8	Setosa
10.0	Versicolor
11.3	Virginica
8.1	Versicolor
4.4	Setosa
11.2	Virginica
9.0	Setosa
6.7	Versicolor
8.5	Versicolor
7.7	Setosa
8.2	Virginica
9.2	Virginica
7.3	Virginica
6.7	Setosa
8.7	Versicolor
7.8	Virginica
7.9	Virginica
10.4	Versicolor
8.0	Setosa
9.3	Versicolor
7.9	Setosa
7.6	Setosa
8.9	Setosa
5.3	Setosa
7.1	Setosa
6.7	Virginica
8.5	Versicolor
7.1	Setosa
9.7	Setosa
7.0	Versicolor
9.6	Versicolor
7.5	Versicolor
9.5	Setosa
7.4	Versicolor
10.1	Versicolor
8.1	Setosa
10.3	Virginica
5.6	Setosa
11.2	Virginica
10.2	Versicolor
8.3	Virginica
4.6	Setosa
6.1	Setosa
6.2	Versicolor
5.4	Setosa
6.6	Versicolor
8.4	Versicolor
6.5	Versicolor
7.2	Setosa
6.9	Versicolor
7.1	Versicolor
6.6	Setosa
7.6	Virginica
10.7	Versicolor
7.2	Setosa
7.0	Setosa
6.8	Setosa
8.2	Virginica
7.5	Virginica
7.6	Virginica
9.5	Setosa
7.9	Versicolor
8.8	Versicolor
7.0	Setosa
7.3	Versicolor
6.8	Virginica
9.1	Setosa
8.4	Versicolor
7.9	Virginica
7.3	Versicolor
7.7	Versicolor
