sepal.length	variety
9.1	Setosa
8.6	Setosa
6.9	Virginica
10.6	Versicolor
6.8	Versicolor
10.4	Virginica
6.7	Setosa
8.7	Setosa
11.1	Versicolor
10.2	Versicolor
9.4	Versicolor
9.1	Setosa
8.9	Versicolor
7.0	Versicolor
7.7	Versicolor
9.5	Versicolor
6.5	Versicolor
6.1	Setosa
11.3	Virginica
7.0	Versicolor
5.3	Setosa
6.9	Setosa
8.2	Setosa
8.7	Setosa
6.8	Setosa
10.1	Virginica
10.0	Versicolor
6.8	Versicolor
9.1	Setosa
10.2	Virginica
4.9	Setosa
6.4	Setosa
8.2	Virginica
8.2	Virginica
9.5	Virginica
5.9	Setosa
9.6	Setosa
9.2	Virginica
7.9	Versicolor
10.1	Versicolor
9.3	Virginica
9.5	Setosa
9.7	Versicolor
10.2	Versicolor
11.3	Virginica
8.8	Setosa
6.9	Virginica
8.2	Versicolor
5.0	Setosa
7.9	Setosa
8.5	Setosa
6.5	Setosa
6.6	Setosa
7.9	Setosa
9.4	Setosa
9.8	Virginica
11.7	Virginica
5.6	Versicolor
6.6	Versicolor
9.3	Setosa
10.7	Virginica
9.2	Versicolor
5.6	Versicolor
5.9	Setosa
9.0	Versicolor
8.7	Virginica
6.4	Virginica
7.3	Virginica
6.0	Setosa
6.5	Virginica
5.4	Setosa
9.7	Setosa
9.4	Setosa
11.3	Virginica
7.5	Versicolor
8.4	Virginica
9.8	Virginica
10.0	Versicolor
9.2	Virginica
8.9	Versicolor
7.8	Setosa
8.2	Setosa
11.3	Versicolor
7.6	Versicolor
7.5	Setosa
6.5	Virginica
7.2	Virginica
5.9	Virginica
9.7	Versicolor
9.7	Setosa
5.6	Setosa
7.0	Setosa
10.3	Virginica
8.2	Virginica
9.9	Virginica
10.6	Virginica
6.5	Versicolor
11.1	Virginica
6.2	Versicolor
9.1	Versicolor
10.3	Virginica
8.2	Virginica
5.8	Versicolor
6.3	Versicolor
9.0	Versicolor
