petal.length	variety
7.5	Virginica
4.5	Versicolor
10.1	Virginica
8.9	Versicolor
4.4	Setosa
3.9	Setosa
5.8	Setosa
5.5	Setosa
5.9	Versicolor
6.6	Virginica
3.9	Versicolor
8.9	Virginica
9.5	Virginica
4.7	Versicolor
8.6	Virginica
9.6	Virginica
7.7	Virginica
5.0	Virginica
4.1	Setosa
1.6	Setosa
6.8	Versicolor
5.0	Setosa
4.5	Setosa
7.4	Virginica
6.7	Virginica
4.3	Setosa
4.0	Versicolor
5.6	Versicolor
1.5	Setosa
4.9	Versicolor
5.1	Versicolor
6.0	Setosa
4.5	Versicolor
2.9	Setosa
5.4	Setosa
2.0	Setosa
2.5	Setosa
5.5	Versicolor
5.9	Versicolor
7.7	Versicolor
8.2	Versicolor
5.5	Versicolor
4.2	Versicolor
6.3	Virginica
1.4	Setosa
5.4	Setosa
3.9	Setosa
8.8	Versicolor
6.1	Virginica
1.9	Setosa
5.7	Virginica
10.4	Virginica
6.1	Virginica
6.6	Virginica
1.5	Setosa
1.4	Setosa
5.0	Versicolor
8.8	Virginica
3.3	Setosa
4.9	Virginica
5.1	Virginica
5.9	Virginica
7.1	Virginica
2.2	Setosa
5.6	Setosa
4.0	Versicolor
8.1	Virginica
9.7	Virginica
8.5	Versicolor
8.0	Virginica
4.8	Virginica
4.0	Versicolor
7.1	Versicolor
6.9	Virginica
6.0	Versicolor
2.8	Setosa
4.8	Setosa
3.8	Versicolor
7.3	Virginica
3.0	Setosa
6.9	Virginica
7.4	Versicolor
7.0	Versicolor
5.0	Setosa
10.2	Virginica
8.0	Virginica
6.0	Versicolor
8.4	Versicolor
7.1	Virginica
5.0	Setosa
8.6	Versicolor
6.3	Virginica
9.8	Virginica
5.5	Setosa
1.3	Setosa
7.1	Virginica
4.6	Setosa
4.2	Setosa
7.2	Versicolor
5.1	Virginica
7.6	Virginica
1.9	Setosa
5.6	Setosa
7.2	Versicolor
8.1	Virginica
