sepal.width	petal.length	petal.width	variety
4.7	5.6	5.0	Versicolor
3.4	7.1	2.3	Versicolor
5.5	9.5	6.2	Versicolor
7.9	6.0	6.1	Versicolor
3.5	9.6	6.3	Virginica
5.5	5.7	4.8	Virginica
2.3	6.0	3.8	Versicolor
4.0	5.5	6.0	Virginica
5.3	5.8	4.3	Virginica
5.6	3.5	4.2	Setosa
6.3	6.2	3.6	Virginica
5.1	2.5	2.6	Setosa
4.5	3.1	0.6	Setosa
5.4	3.9	4.7	Setosa
3.4	6.2	2.4	Versicolor
7.1	7.0	2.3	Virginica
3.8	6.1	2.8	Versicolor
2.8	8.7	3.0	Virginica
2.8	5.2	4.7	Versicolor
5.9	6.3	2.8	Versicolor
5.0	2.9	2.7	Setosa
5.0	9.4	5.1	Virginica
5.9	6.8	4.5	Versicolor
2.2	4.0	4.0	Versicolor
5.5	4.9	3.0	Versicolor
6.4	5.2	1.2	Setosa
7.5	7.8	3.7	Virginica
3.6	7.9	6.0	Versicolor
3.7	4.5	3.2	Setosa
3.2	9.9	4.3	Virginica
3.0	7.5	2.3	Versicolor
6.0	5.5	4.1	Virginica
8.3	5.0	1.3	Setosa
5.2	7.7	3.4	Versicolor
3.7	6.3	1.8	Versicolor
4.0	1.3	3.7	Setosa
4.4	5.5	3.4	Setosa
5.3	8.7	2.1	Versicolor
4.1	3.4	4.1	Setosa
4.3	2.2	4.8	Setosa
6.8	7.1	6.4	Virginica
7.2	9.3	3.9	Virginica
3.3	5.7	4.5	Virginica
5.2	9.2	4.3	Virginica
3.5	7.2	3.2	Versicolor
5.5	8.0	3.5	Versicolor
4.1	5.9	6.6	Virginica
4.6	6.6	2.4	Virginica
6.5	5.5	3.5	Versicolor
3.5	4.4	1.3	Setosa
6.0	1.8	2.8	Setosa
4.5	3.7	3.7	Setosa
2.5	7.5	6.2	Virginica
7.1	6.7	2.0	Versicolor
3.8	5.6	6.0	Versicolor
3.6	4.4	1.2	Versicolor
7.7	2.6	4.2	Setosa
5.4	7.8	2.3	Virginica
5.5	6.8	1.8	Virginica
7.2	9.6	2.1	Versicolor
5.1	6.0	2.2	Versicolor
5.8	5.5	2.8	Versicolor
3.5	5.4	1.6	Versicolor
4.0	7.5	2.0	Versicolor
3.9	3.7	3.0	Versicolor
6.7	5.5	6.0	Virginica
3.7	2.8	3.7	Setosa
4.2	3.0	2.2	Setosa
3.8	6.1	2.2	Setosa
5.5	7.0	6.3	Virginica
7.2	6.4	4.9	Versicolor
4.7	4.7	5.3	Versicolor
3.7	6.0	2.5	Versicolor
5.5	7.4	4.4	Versicolor
6.7	8.5	2.3	Virginica
5.9	4.0	2.4	Setosa
2.8	6.5	1.8	Versicolor
3.2	5.9	1.8	Virginica
3.9	5.0	3.2	Setosa
6.4	6.6	2.8	Virginica
4.2	2.0	2.4	Setosa
5.5	7.1	1.9	Versicolor
4.9	2.9	1.2	Setosa
3.0	8.1	5.8	Versicolor
3.7	7.1	3.4	Virginica
7.1	2.1	4.7	Setosa
2.7	7.5	3.0	Versicolor
6.2	8.6	4.9	Virginica
5.5	7.5	4.1	Versicolor
6.0	2.3	4.2	Setosa
7.5	5.8	5.3	Virginica
4.3	4.3	3.5	Versicolor
4.4	1.6	0.9	Setosa
4.3	3.8	0.8	Setosa
7.4	2.1	2.2	Setosa
3.2	4.7	1.7	Setosa
5.8	8.9	6.5	Virginica
6.3	5.6	6.9	Virginica
7.5	2.4	0.2	Setosa
6.9	8.3	1.8	Versicolor
7.3	8.1	3.0	Virginica
5.0	4.2	3.0	Versicolor
5.9	8.5	4.5	Versicolor
7.7	4.9	3.2	Setosa
3.9	8.7	2.3	Versicolor
