sepal.length	sepal.width	variety
8.5	5.4	Setosa
6.6	4.8	Versicolor
7.0	5.4	Versicolor
10.4	3.5	Virginica
10.7	3.0	Virginica
4.9	5.9	Versicolor
8.7	6.3	Virginica
7.2	4.3	Setosa
8.8	6.2	Virginica
7.8	3.0	Virginica
9.0	4.0	Setosa
6.4	6.3	Virginica
6.7	4.4	Setosa
7.1	3.4	Setosa
9.2	5.3	Virginica
9.7	3.0	Virginica
7.8	3.9	Virginica
6.9	5.2	Setosa
6.6	3.4	Versicolor
10.5	6.8	Versicolor
6.1	7.3	Setosa
8.4	7.7	Virginica
6.6	4.0	Setosa
7.8	3.3	Virginica
9.0	2.9	Versicolor
8.5	3.8	Versicolor
9.0	4.7	Versicolor
9.0	5.5	Versicolor
7.4	7.5	Setosa
9.7	6.0	Setosa
10.2	4.2	Versicolor
9.0	3.2	Versicolor
6.4	7.6	Setosa
7.1	4.1	Setosa
5.3	5.5	Setosa
6.9	3.2	Versicolor
9.0	4.0	Versicolor
7.7	5.2	Setosa
11.0	4.5	Virginica
8.3	6.7	Virginica
9.2	3.7	Virginica
8.0	4.0	Setosa
6.5	5.3	Setosa
6.1	4.1	Virginica
7.6	5.0	Versicolor
7.1	4.8	Virginica
5.3	4.2	Setosa
10.0	4.4	Versicolor
10.2	5.9	Versicolor
11.2	8.1	Virginica
6.8	7.0	Versicolor
7.4	7.2	Setosa
6.7	7.4	Setosa
5.8	6.0	Setosa
6.4	7.9	Setosa
5.4	7.5	Versicolor
11.3	4.5	Virginica
7.7	4.0	Virginica
9.1	6.5	Setosa
8.9	4.9	Versicolor
6.6	6.4	Versicolor
5.5	6.3	Setosa
8.2	4.3	Virginica
9.7	3.9	Virginica
10.9	4.6	Virginica
8.1	7.3	Versicolor
7.1	7.9	Setosa
8.6	4.0	Versicolor
6.8	4.9	Virginica
6.3	5.2	Versicolor
8.6	2.9	Versicolor
9.5	5.5	Virginica
11.4	6.6	Versicolor
5.4	5.0	Virginica
5.6	3.3	Setosa
8.3	5.1	Setosa
8.9	5.1	Setosa
7.9	5.4	Setosa
7.4	4.0	Setosa
8.9	5.9	Setosa
5.0	3.2	Setosa
7.4	7.7	Virginica
9.2	7.1	Setosa
6.5	3.5	Virginica
10.7	6.0	Versicolor
8.4	7.6	Virginica
9.6	5.5	Virginica
8.9	7.3	Virginica
7.2	6.6	Versicolor
8.3	5.5	Setosa
8.3	3.9	Setosa
8.7	6.3	Versicolor
9.7	6.6	Versicolor
7.5	3.8	Versicolor
9.6	5.2	Setosa
9.7	6.8	Versicolor
6.1	7.0	Versicolor
4.6	3.2	Setosa
7.6	3.5	Versicolor
10.7	3.9	Versicolor
7.6	5.2	Versicolor
7.0	4.1	Versicolor
10.4	4.3	Virginica
6.8	4.4	Setosa
6.7	3.5	Virginica
