sepal.width	petal.length	variety
3.8	9.2	Versicolor
6.5	2.9	Setosa
4.3	7.9	Virginica
6.5	3.4	Setosa
6.6	5.1	Setosa
4.6	5.5	Setosa
5.8	6.6	Versicolor
5.4	4.8	Setosa
5.5	7.0	Versicolor
4.9	8.6	Virginica
5.0	8.5	Virginica
5.4	3.9	Setosa
3.9	5.9	Setosa
4.4	2.1	Setosa
4.7	2.9	Setosa
2.7	8.5	Versicolor
2.8	5.6	Virginica
7.2	6.2	Versicolor
4.8	6.3	Versicolor
3.5	5.5	Virginica
2.8	5.0	Versicolor
6.5	4.6	Versicolor
5.0	3.4	Setosa
7.3	5.7	Versicolor
5.0	4.1	Versicolor
8.4	1.7	Setosa
2.3	4.3	Setosa
6.2	6.9	Virginica
5.1	1.4	Setosa
4.4	5.0	Setosa
5.2	8.5	Virginica
7.0	9.8	Virginica
3.8	7.5	Versicolor
5.5	3.3	Setosa
6.5	6.1	Setosa
7.1	6.0	Versicolor
3.2	5.6	Virginica
4.2	9.8	Virginica
7.2	7.4	Virginica
7.7	5.7	Setosa
3.3	9.3	Versicolor
6.0	3.5	Versicolor
5.5	5.6	Setosa
4.5	8.3	Virginica
6.0	3.3	Setosa
3.1	4.0	Setosa
4.3	5.8	Virginica
3.6	3.9	Setosa
3.2	9.1	Virginica
7.2	5.1	Setosa
4.3	5.6	Virginica
7.7	9.2	Versicolor
3.3	3.7	Setosa
5.1	3.0	Setosa
5.6	7.2	Versicolor
5.9	4.3	Versicolor
3.9	4.6	Versicolor
6.8	5.2	Setosa
6.1	8.4	Versicolor
6.5	6.9	Virginica
4.5	9.5	Virginica
6.9	8.6	Virginica
6.7	9.1	Virginica
4.5	6.6	Virginica
8.3	4.6	Setosa
6.4	9.1	Versicolor
4.8	6.6	Versicolor
3.0	9.1	Virginica
3.5	9.2	Virginica
3.2	8.0	Virginica
5.9	7.0	Versicolor
7.4	1.5	Setosa
4.0	4.3	Setosa
2.0	7.0	Versicolor
4.4	5.4	Setosa
4.7	4.4	Versicolor
3.0	5.5	Versicolor
3.7	8.1	Versicolor
4.3	2.4	Setosa
7.3	5.7	Virginica
4.5	5.7	Virginica
7.9	4.0	Setosa
3.7	6.5	Versicolor
7.0	5.9	Setosa
5.6	5.5	Setosa
5.7	8.8	Virginica
5.2	4.8	Versicolor
4.0	8.5	Versicolor
7.8	6.2	Virginica
7.7	6.0	Setosa
5.5	6.5	Virginica
4.5	6.0	Virginica
7.7	5.3	Setosa
6.2	5.6	Versicolor
6.9	7.7	Versicolor
7.4	4.2	Setosa
6.2	7.4	Versicolor
6.4	7.4	Virginica
5.5	9.4	Versicolor
4.3	8.9	Versicolor
8.3	1.9	Setosa
7.5	5.1	Setosa
3.4	6.8	Versicolor
6.6	9.6	Virginica
2.6	7.4	Versicolor
