petal.length	petal.width	variety
9.1	2.9	Virginica
6.3	3.8	Versicolor
7.2	3.3	Virginica
6.3	4.6	Versicolor
4.9	3.8	Virginica
5.0	1.2	Setosa
6.4	5.8	Virginica
8.9	2.0	Virginica
8.2	1.8	Versicolor
6.0	4.7	Versicolor
4.1	3.2	Setosa
6.6	2.9	Virginica
6.0	2.8	Versicolor
5.5	2.0	Versicolor
5.9	4.3	Virginica
5.4	0.7	Setosa
4.5	4.2	Versicolor
5.7	3.0	Virginica
9.9	2.6	Virginica
9.8	3.8	Virginica
5.5	2.7	Setosa
4.7	6.1	Versicolor
6.8	1.9	Versicolor
2.0	1.9	Setosa
6.6	1.3	Versicolor
4.6	4.7	Setosa
1.4	1.8	Setosa
4.9	5.4	Versicolor
8.5	4.6	Versicolor
4.5	2.6	Versicolor
6.0	2.0	Virginica
8.6	3.9	Virginica
7.1	3.3	Virginica
7.4	4.9	Versicolor
6.7	6.0	Virginica
1.4	1.7	Setosa
4.5	5.5	Versicolor
5.0	3.2	Setosa
4.9	2.8	Setosa
5.1	2.3	Virginica
6.1	5.2	Virginica
8.5	2.1	Virginica
9.1	3.4	Virginica
1.3	3.8	Setosa
7.7	3.4	Versicolor
3.9	1.7	Setosa
7.1	5.3	Versicolor
7.8	4.8	Virginica
5.3	1.4	Setosa
4.5	3.2	Setosa
5.4	3.7	Setosa
6.4	2.2	Versicolor
5.4	0.8	Setosa
7.0	2.5	Versicolor
8.7	1.7	Versicolor
2.5	0.6	Setosa
4.0	5.3	Versicolor
1.9	0.6	Setosa
9.1	1.9	Versicolor
1.8	3.2	Setosa
2.1	3.9	Setosa
8.3	5.8	Virginica
7.5	3.8	Virginica
7.8	5.6	Virginica
4.6	0.2	Setosa
7.7	6.0	Versicolor
8.3	2.9	Virginica
7.1	5.8	Versicolor
3.7	2.0	Setosa
6.0	3.5	Versicolor
4.9	2.4	Setosa
8.6	2.3	Virginica
7.7	4.6	Virginica
7.6	5.8	Virginica
1.3	3.7	Setosa
5.4	2.1	Setosa
8.1	3.0	Versicolor
7.5	4.5	Versicolor
8.6	6.5	Virginica
7.4	5.5	Versicolor
5.0	4.0	Versicolor
3.7	2.5	Versicolor
4.6	4.7	Setosa
1.4	2.7	Setosa
3.9	4.2	Setosa
5.4	2.2	Setosa
2.7	4.7	Setosa
4.5	0.2	Setosa
7.2	5.7	Versicolor
2.1	1.6	Setosa
7.6	4.0	Versicolor
3.2	1.3	Setosa
3.7	1.9	Setosa
6.2	5.8	Versicolor
3.4	0.2	Setosa
3.2	4.2	Setosa
6.0	5.0	Versicolor
5.1	3.9	Virginica
7.3	3.8	Virginica
9.0	2.8	Virginica
5.3	4.7	Setosa
8.4	4.3	Virginica
10.3	5.7	Virginica
6.0	3.5	Versicolor
6.9	3.0	Versicolor
