sepal.length	sepal.width	petal.length	petal.width	variety
8.7	3.0	4.2	4.2	Versicolor
6.6	6.5	9.0	2.0	Versicolor
7.1	4.7	7.7	5.8	Versicolor
6.4	3.5	5.2	4.0	Versicolor
11.1	5.0	6.4	5.1	Virginica
6.9	6.2	1.3	4.7	Setosa
7.9	7.6	3.9	3.1	Setosa
6.1	4.1	1.5	2.7	Setosa
9.9	2.7	9.8	2.4	Virginica
7.4	5.5	5.6	2.8	Virginica
8.6	5.3	5.4	3.4	Setosa
7.6	5.5	6.4	2.8	Virginica
5.8	3.0	1.9	4.8	Setosa
9.2	4.6	8.6	6.4	Virginica
9.5	3.5	3.5	4.0	Versicolor
8.7	7.0	8.1	2.3	Virginica
6.6	3.7	4.9	2.2	Setosa
8.6	6.8	8.9	5.5	Virginica
7.0	5.0	5.6	3.6	Setosa
8.6	7.9	3.4	2.3	Setosa
9.4	7.6	2.5	2.2	Setosa
8.1	4.8	6.2	4.0	Setosa
7.5	6.3	3.3	5.5	Versicolor
9.0	7.5	6.3	3.3	Virginica
6.0	3.0	2.1	3.2	Setosa
9.6	2.8	4.7	2.7	Versicolor
8.2	4.8	8.5	2.8	Versicolor
10.3	6.3	5.6	4.5	Virginica
11.0	6.8	8.1	6.0	Versicolor
5.5	6.5	5.5	5.3	Versicolor
9.2	4.9	6.8	2.8	Versicolor
4.3	5.0	2.1	2.6	Setosa
10.5	3.2	4.7	4.4	Versicolor
6.6	6.1	3.0	0.2	Setosa
7.8	3.2	5.4	5.2	Versicolor
7.7	6.8	10.7	5.0	Virginica
9.6	7.4	4.1	2.8	Versicolor
7.5	3.2	6.0	1.0	Versicolor
5.1	7.8	3.1	3.2	Setosa
6.2	3.9	1.9	0.7	Setosa
5.2	6.7	4.6	3.7	Setosa
8.8	3.4	4.6	4.7	Setosa
10.4	5.4	6.3	5.8	Versicolor
7.7	3.6	8.0	4.0	Versicolor
8.8	3.4	7.6	4.9	Virginica
9.5	5.9	4.6	2.4	Setosa
9.6	6.3	3.5	0.8	Setosa
7.2	5.0	5.5	3.5	Virginica
9.2	5.5	3.0	2.7	Setosa
8.4	6.5	2.8	1.7	Setosa
8.8	6.9	6.4	0.2	Setosa
10.3	7.8	6.2	2.1	Versicolor
10.0	5.9	6.0	6.0	Versicolor
9.7	4.3	8.8	3.8	Virginica
8.0	4.3	3.9	4.7	Setosa
7.2	6.9	5.9	3.8	Virginica
9.7	5.3	5.7	5.5	Virginica
9.2	6.1	8.6	4.0	Virginica
6.0	3.2	6.1	4.6	Versicolor
8.8	2.5	7.4	6.0	Versicolor
8.2	5.2	6.0	2.5	Versicolor
9.0	4.3	8.5	1.3	Versicolor
10.2	5.7	10.0	5.8	Virginica
6.9	5.1	5.9	2.5	Versicolor
8.8	5.3	9.3	4.9	Versicolor
8.7	8.4	1.5	0.4	Setosa
6.7	7.3	1.7	4.8	Setosa
6.9	7.4	3.2	1.4	Setosa
6.6	6.7	5.0	1.4	Setosa
6.0	3.2	8.0	4.5	Virginica
9.3	7.4	8.3	6.3	Virginica
9.2	4.2	6.4	3.4	Versicolor
6.7	5.0	6.3	2.8	Virginica
8.8	5.2	9.1	3.4	Virginica
8.6	5.5	10.1	6.1	Virginica
9.5	5.0	5.3	3.8	Setosa
6.9	3.3	9.6	6.7	Virginica
7.2	7.0	9.3	3.1	Virginica
9.6	4.0	6.1	3.9	Versicolor
7.7	3.6	7.7	5.0	Versicolor
7.9	5.1	2.0	0.6	Setosa
9.3	3.6	6.1	3.2	Setosa
10.9	6.6	8.5	2.8	Virginica
7.4	4.3	9.6	2.1	Virginica
10.7	7.1	8.4	3.3	Virginica
6.0	4.9	5.8	3.1	Versicolor
10.4	4.7	9.3	5.8	Virginica
10.7	3.0	9.0	1.7	Versicolor
6.2	5.6	4.5	2.1	Setosa
6.1	4.0	6.1	3.8	Versicolor
9.8	5.0	7.0	4.9	Virginica
6.7	3.4	4.2	1.3	Versicolor
6.9	3.9	5.3	3.9	Setosa
7.1	6.0	4.9	5.6	Versicolor
8.5	7.1	7.4	2.2	Versicolor
4.9	6.0	1.9	0.2	Setosa
9.8	6.2	5.0	3.7	Setosa
7.4	3.0	8.5	2.2	Virginica
7.8	6.7	9.9	6.3	Virginica
5.2	5.2	4.8	4.2	Setosa
6.3	5.7	5.6	5.5	Versicolor
5.0	2.3	1.8	2.8	Setosa
6.6	7.5	2.4	3.3	Setosa
7.7	3.0	8.7	6.8	Virginica
10.0	4.5	2.8	0.7	Setosa
