sepal.width	petal.length	variety
5.5	9.6	Virginica
5.2	6.5	Versicolor
6.5	8.4	Virginica
7.1	4.5	Setosa
6.5	5.4	Versicolor
6.3	6.7	Virginica
4.8	5.3	Versicolor
6.2	6.0	Setosa
7.1	5.1	Virginica
4.7	7.2	Versicolor
6.5	8.0	Virginica
7.4	3.5	Setosa
5.8	6.7	Virginica
5.5	7.6	Virginica
2.8	1.3	Setosa
6.7	4.8	Setosa
3.0	5.4	Setosa
6.0	5.0	Setosa
7.8	6.4	Virginica
5.1	6.0	Setosa
5.8	3.9	Setosa
6.7	7.5	Virginica
7.1	7.4	Versicolor
7.4	7.4	Virginica
5.8	7.2	Versicolor
6.5	3.7	Setosa
7.5	9.4	Virginica
2.9	1.9	Setosa
7.7	1.9	Setosa
3.2	6.5	Virginica
3.9	3.7	Versicolor
4.7	5.1	Setosa
5.0	5.9	Versicolor
7.6	10.0	Virginica
5.4	7.3	Versicolor
7.7	5.5	Setosa
7.1	6.9	Versicolor
7.9	3.9	Setosa
6.6	2.0	Setosa
5.5	5.6	Setosa
5.5	3.0	Versicolor
2.9	9.6	Virginica
4.5	5.4	Setosa
6.7	4.5	Versicolor
4.1	5.0	Versicolor
5.8	8.5	Virginica
3.4	6.8	Virginica
3.5	3.9	Setosa
5.0	4.5	Versicolor
4.3	7.1	Virginica
7.0	8.0	Versicolor
4.0	9.1	Versicolor
3.1	5.5	Setosa
4.8	6.7	Versicolor
6.9	5.7	Setosa
7.0	5.2	Versicolor
7.2	4.4	Setosa
3.9	7.1	Versicolor
3.0	5.5	Versicolor
4.9	9.0	Versicolor
7.6	8.4	Versicolor
4.1	3.5	Setosa
3.6	8.4	Virginica
5.4	8.8	Versicolor
6.0	8.5	Virginica
5.7	6.6	Versicolor
7.5	8.7	Versicolor
5.4	6.0	Setosa
4.4	5.4	Setosa
3.7	7.7	Versicolor
6.7	3.9	Versicolor
5.0	6.5	Versicolor
3.9	3.7	Setosa
5.5	6.3	Virginica
5.0	5.6	Versicolor
6.2	7.6	Versicolor
6.8	4.6	Versicolor
7.9	5.5	Setosa
4.6	7.6	Virginica
6.9	5.1	Setosa
3.7	7.1	Virginica
5.7	4.5	Setosa
6.3	6.4	Versicolor
3.0	2.3	Setosa
4.1	5.4	Setosa
5.3	8.1	Virginica
4.3	2.6	Setosa
6.6	1.9	Setosa
6.0	2.4	Setosa
4.1	6.2	Versicolor
7.4	9.0	Versicolor
6.3	3.3	Versicolor
5.8	8.0	Versicolor
7.4	8.7	Versicolor
4.6	8.0	Versicolor
3.9	6.1	Setosa
2.4	4.8	Versicolor
7.3	4.9	Virginica
7.8	5.4	Setosa
6.8	1.7	Setosa
3.9	4.8	Setosa
5.8	4.8	Virginica
4.9	6.1	Versicolor
7.5	1.6	Setosa
5.5	5.0	Versicolor
