petal.length	variety
7.4	Versicolor
6.3	Virginica
8.6	Virginica
3.4	Setosa
10.6	Virginica
6.6	Versicolor
6.3	Versicolor
9.6	Versicolor
4.2	Versicolor
2.5	Setosa
2.7	Setosa
7.6	Virginica
8.6	Virginica
7.5	Versicolor
5.7	Versicolor
8.6	Virginica
4.4	Setosa
4.3	Setosa
8.8	Virginica
3.9	Setosa
5.5	Setosa
6.6	Versicolor
5.0	Virginica
6.5	Virginica
6.2	Setosa
2.1	Setosa
3.0	Setosa
3.3	Setosa
2.3	Setosa
1.2	Setosa
6.4	Versicolor
6.0	Setosa
6.9	Virginica
9.0	Virginica
1.4	Setosa
5.5	Virginica
7.0	Versicolor
6.2	Virginica
7.0	Versicolor
7.3	Virginica
5.6	Virginica
7.5	Versicolor
10.6	Virginica
1.7	Setosa
9.4	Virginica
6.7	Versicolor
7.6	Virginica
5.7	Versicolor
4.3	Setosa
3.0	Setosa
2.1	Setosa
7.0	Versicolor
1.0	Setosa
6.2	Versicolor
3.4	Setosa
4.6	Versicolor
1.9	Setosa
3.2	Setosa
6.0	Setosa
6.7	Virginica
8.5	Virginica
8.5	Virginica
5.8	Setosa
6.9	Versicolor
5.7	Versicolor
8.5	Versicolor
5.3	Setosa
2.0	Setosa
2.9	Setosa
2.9	Setosa
7.1	Virginica
5.1	Versicolor
6.3	Versicolor
3.1	Setosa
7.4	Virginica
3.9	Setosa
4.4	Setosa
5.7	Versicolor
3.3	Setosa
6.5	Versicolor
9.9	Virginica
6.8	Versicolor
3.1	Setosa
10.5	Virginica
8.1	Virginica
9.7	Virginica
7.0	Versicolor
10.0	Virginica
7.6	Versicolor
5.9	Virginica
6.5	Versicolor
4.7	Versicolor
5.5	Setosa
9.2	Virginica
6.2	Virginica
3.4	Setosa
6.0	Versicolor
9.6	Virginica
6.0	Setosa
3.5	Setosa
6.1	Virginica
7.9	Virginica
6.3	Virginica
5.3	Versicolor
5.1	Versicolor
