sepal.length	sepal.width	variety
9.3	6.4	Setosa
10.5	3.7	Versicolor
9.0	4.4	Versicolor
5.4	2.9	Setosa
6.1	7.4	Versicolor
8.3	7.4	Setosa
5.7	4.5	Virginica
7.7	5.5	Virginica
7.6	6.3	Setosa
9.4	5.4	Setosa
5.9	4.6	Setosa
8.9	4.2	Virginica
10.1	6.3	Virginica
5.1	7.6	Setosa
10.2	6.2	Versicolor
8.4	5.5	Virginica
9.2	6.9	Versicolor
6.7	6.1	Versicolor
7.5	3.0	Virginica
7.5	3.4	Setosa
8.3	4.2	Versicolor
10.1	3.0	Virginica
8.2	3.0	Virginica
9.8	6.9	Virginica
10.2	6.5	Versicolor
11.3	7.2	Virginica
9.9	4.1	Versicolor
6.5	6.3	Versicolor
6.6	5.2	Setosa
9.5	4.6	Setosa
7.2	6.3	Versicolor
8.0	2.9	Versicolor
10.9	5.2	Virginica
10.1	4.0	Versicolor
6.0	3.6	Versicolor
8.7	6.1	Versicolor
8.9	4.8	Virginica
9.3	7.9	Virginica
8.8	3.2	Virginica
9.0	5.4	Setosa
8.8	7.5	Setosa
10.3	4.7	Virginica
8.8	4.5	Virginica
8.4	5.9	Setosa
8.0	4.2	Virginica
8.7	6.5	Virginica
6.4	3.1	Setosa
9.4	7.1	Virginica
5.1	3.1	Setosa
9.9	3.3	Virginica
5.6	5.0	Versicolor
11.2	2.8	Virginica
8.0	4.5	Virginica
7.7	3.7	Setosa
7.1	7.8	Setosa
10.1	4.9	Versicolor
5.0	3.0	Versicolor
7.4	6.0	Setosa
7.2	5.0	Versicolor
8.8	5.0	Setosa
9.2	5.9	Virginica
8.6	7.0	Setosa
9.5	5.5	Setosa
6.7	6.5	Setosa
6.2	6.8	Versicolor
9.7	4.8	Virginica
6.4	4.9	Versicolor
5.0	4.8	Setosa
8.7	6.1	Virginica
4.7	5.7	Setosa
9.4	7.2	Versicolor
10.0	3.7	Versicolor
5.9	4.9	Setosa
10.0	5.2	Setosa
7.1	6.0	Versicolor
8.4	3.7	Setosa
6.3	7.1	Versicolor
5.1	6.0	Setosa
7.0	3.5	Setosa
6.4	6.6	Virginica
9.0	3.0	Versicolor
7.3	6.8	Versicolor
9.8	6.0	Virginica
8.1	7.3	Versicolor
7.6	4.5	Virginica
6.6	6.8	Versicolor
11.0	6.2	Versicolor
6.2	7.9	Setosa
10.5	4.2	Virginica
8.8	7.3	Virginica
7.7	7.3	Virginica
7.6	4.2	Setosa
6.5	3.4	Versicolor
7.6	6.5	Virginica
9.7	7.3	Virginica
7.6	3.1	Virginica
8.8	6.8	Virginica
6.2	4.1	Setosa
8.3	5.3	Versicolor
7.5	6.2	Setosa
9.5	6.3	Versicolor
6.8	4.0	Versicolor
8.2	3.0	Virginica
9.6	4.9	Versicolor
8.7	7.2	Versicolor
