petal.width	variety
4.9	Versicolor
6.4	Virginica
2.8	Versicolor
4.3	Virginica
2.5	Versicolor
3.2	Virginica
3.0	Virginica
3.3	Versicolor
2.6	Virginica
4.9	Virginica
1.7	Setosa
2.3	Setosa
4.9	Setosa
1.6	Setosa
4.2	Versicolor
1.3	Versicolor
0.7	Setosa
1.8	Virginica
4.0	Versicolor
4.0	Versicolor
2.5	Versicolor
3.6	Virginica
3.9	Virginica
4.1	Versicolor
3.4	Virginica
1.8	Setosa
5.5	Virginica
2.0	Versicolor
5.0	Virginica
2.3	Setosa
2.2	Versicolor
5.8	Virginica
2.7	Setosa
3.9	Virginica
0.2	Setosa
3.3	Setosa
3.2	Setosa
3.0	Versicolor
2.2	Setosa
3.4	Setosa
4.2	Setosa
1.0	Versicolor
5.7	Virginica
4.2	Setosa
0.2	Setosa
5.5	Virginica
2.7	Setosa
2.3	Virginica
5.6	Virginica
0.9	Setosa
3.3	Versicolor
6.7	Virginica
4.2	Setosa
3.4	Versicolor
0.3	Setosa
3.7	Setosa
5.0	Versicolor
5.5	Versicolor
2.8	Versicolor
3.9	Virginica
1.4	Setosa
0.7	Setosa
2.5	Versicolor
0.2	Setosa
3.9	Setosa
1.8	Versicolor
4.7	Setosa
1.8	Virginica
1.7	Setosa
3.4	Virginica
5.0	Versicolor
6.1	Virginica
2.8	Virginica
2.2	Versicolor
0.4	Setosa
0.2	Setosa
4.0	Virginica
1.3	Versicolor
4.3	Versicolor
6.2	Versicolor
3.9	Setosa
4.8	Virginica
4.2	Setosa
0.8	Setosa
4.2	Setosa
0.6	Setosa
5.8	Virginica
5.8	Versicolor
4.0	Virginica
6.4	Virginica
4.0	Virginica
6.6	Virginica
4.3	Versicolor
5.0	Virginica
3.8	Virginica
3.7	Setosa
1.1	Versicolor
5.8	Virginica
1.3	Setosa
3.9	Versicolor
5.0	Versicolor
3.4	Versicolor
3.2	Versicolor
4.5	Setosa
2.2	Setosa
