sepal.width	variety
4.6	Setosa
7.4	Versicolor
5.4	Virginica
6.2	Virginica
7.2	Setosa
4.8	Setosa
7.2	Versicolor
5.0	Virginica
4.5	Virginica
4.0	Virginica
7.4	Virginica
4.8	Versicolor
3.4	Versicolor
5.0	Setosa
3.4	Setosa
3.0	Versicolor
4.4	Setosa
5.5	Virginica
5.6	Setosa
4.2	Setosa
4.0	Versicolor
5.5	Versicolor
7.7	Virginica
6.0	Setosa
7.1	Setosa
2.5	Versicolor
6.5	Virginica
3.2	Setosa
3.5	Versicolor
4.9	Versicolor
7.3	Setosa
5.5	Setosa
3.1	Virginica
5.4	Setosa
6.8	Versicolor
5.3	Virginica
5.6	Virginica
4.5	Virginica
7.0	Virginica
4.8	Versicolor
4.7	Versicolor
5.5	Setosa
7.4	Versicolor
5.0	Virginica
5.2	Versicolor
4.5	Versicolor
7.2	Virginica
6.8	Versicolor
5.9	Setosa
4.9	Setosa
7.2	Virginica
7.4	Setosa
5.5	Versicolor
5.3	Versicolor
3.8	Virginica
7.1	Versicolor
4.4	Setosa
5.5	Versicolor
6.0	Virginica
5.7	Virginica
3.7	Versicolor
7.0	Setosa
5.2	Setosa
3.8	Virginica
6.8	Virginica
7.5	Setosa
3.4	Versicolor
6.7	Virginica
4.7	Virginica
3.5	Virginica
7.3	Virginica
6.5	Setosa
7.1	Virginica
5.3	Versicolor
6.3	Versicolor
3.3	Virginica
8.4	Setosa
2.7	Virginica
5.7	Setosa
2.8	Virginica
5.8	Virginica
5.8	Versicolor
4.0	Setosa
5.1	Versicolor
4.5	Setosa
7.8	Virginica
5.0	Virginica
3.6	Setosa
6.1	Setosa
4.8	Virginica
7.1	Virginica
3.9	Versicolor
4.7	Versicolor
4.5	Setosa
5.9	Virginica
7.5	Virginica
4.2	Setosa
7.2	Setosa
3.0	Setosa
4.2	Versicolor
3.1	Versicolor
6.0	Virginica
4.6	Versicolor
6.6	Virginica
4.8	Setosa
