sepal.width	variety
6.5	Virginica
3.4	Setosa
5.2	Versicolor
3.9	Setosa
7.3	Setosa
5.2	Virginica
5.0	Versicolor
7.0	Setosa
4.1	Setosa
3.2	Virginica
4.2	Virginica
3.4	Virginica
4.5	Virginica
4.8	Virginica
2.9	Versicolor
4.0	Virginica
4.8	Setosa
6.4	Setosa
5.7	Versicolor
4.9	Versicolor
5.9	Setosa
4.4	Setosa
4.2	Virginica
3.6	Virginica
4.8	Virginica
3.5	Virginica
5.0	Virginica
6.7	Setosa
6.0	Setosa
7.5	Setosa
6.3	Versicolor
4.2	Versicolor
4.5	Setosa
4.4	Virginica
5.1	Virginica
3.2	Versicolor
5.9	Setosa
7.0	Setosa
8.1	Setosa
4.0	Virginica
3.3	Virginica
4.5	Versicolor
5.7	Virginica
3.7	Versicolor
5.8	Setosa
3.1	Setosa
6.6	Setosa
4.3	Virginica
4.2	Virginica
5.3	Virginica
5.0	Setosa
5.5	Versicolor
6.0	Virginica
3.0	Virginica
4.7	Setosa
4.2	Setosa
5.2	Versicolor
5.1	Virginica
3.0	Versicolor
5.7	Setosa
6.8	Versicolor
4.8	Versicolor
3.2	Virginica
6.7	Versicolor
4.4	Versicolor
6.9	Setosa
4.8	Setosa
3.4	Setosa
5.4	Versicolor
6.5	Versicolor
7.8	Virginica
4.8	Versicolor
3.9	Versicolor
3.1	Virginica
5.9	Versicolor
3.9	Virginica
5.5	Setosa
6.7	Setosa
3.3	Virginica
4.2	Setosa
3.0	Virginica
8.0	Setosa
4.1	Versicolor
6.8	Setosa
3.5	Versicolor
5.9	Setosa
5.0	Virginica
6.8	Versicolor
6.5	Versicolor
4.1	Versicolor
3.5	Versicolor
6.7	Versicolor
4.6	Setosa
7.1	Virginica
8.6	Setosa
5.8	Setosa
4.0	Setosa
5.1	Setosa
6.1	Virginica
7.2	Versicolor
8.3	Setosa
6.3	Versicolor
2.8	Virginica
4.6	Virginica
5.4	Versicolor
