sepal.width	petal.length	petal.width	variety
2.8	7.6	5.4	Virginica
2.2	9.5	3.0	Virginica
3.7	5.9	2.7	Versicolor
6.5	7.9	2.0	Versicolor
3.1	4.0	0.7	Setosa
6.8	5.5	5.8	Versicolor
8.7	4.4	3.7	Setosa
7.0	9.0	6.5	Virginica
7.4	7.6	2.4	Virginica
3.5	8.6	6.6	Virginica
3.4	5.1	3.3	Versicolor
7.5	6.6	3.8	Versicolor
6.5	6.0	2.5	Versicolor
5.2	7.1	4.9	Virginica
7.5	4.8	2.8	Setosa
5.9	8.3	5.3	Versicolor
4.8	7.2	2.1	Virginica
6.0	2.9	0.6	Setosa
5.9	3.7	4.0	Versicolor
7.6	7.9	2.9	Versicolor
5.2	5.5	2.2	Setosa
5.8	7.0	4.0	Virginica
4.6	2.4	2.7	Setosa
6.6	2.0	0.2	Setosa
5.0	3.6	4.1	Setosa
7.2	1.3	3.2	Setosa
6.4	3.5	4.7	Setosa
6.3	8.8	2.8	Virginica
7.2	5.9	3.7	Setosa
7.3	10.7	4.5	Virginica
5.5	5.0	5.0	Versicolor
4.4	5.0	1.9	Setosa
4.8	6.4	6.0	Virginica
5.8	7.1	4.5	Versicolor
4.2	9.5	2.3	Virginica
7.5	3.0	3.2	Setosa
6.1	10.1	4.5	Virginica
3.0	9.7	6.5	Virginica
7.3	10.4	2.0	Virginica
3.0	7.8	4.8	Virginica
4.7	6.8	2.8	Virginica
4.8	3.6	2.7	Setosa
3.4	8.3	3.1	Versicolor
5.5	8.1	4.8	Virginica
5.5	6.7	1.5	Versicolor
8.0	4.3	1.2	Setosa
3.5	2.1	0.6	Setosa
7.5	1.4	1.3	Setosa
6.2	7.6	3.6	Versicolor
3.3	8.4	1.8	Versicolor
7.0	2.3	2.2	Setosa
3.3	4.4	4.2	Setosa
4.7	10.2	4.8	Virginica
4.9	2.6	3.2	Setosa
6.1	5.9	2.0	Versicolor
7.2	7.6	4.5	Virginica
5.0	5.4	3.3	Virginica
4.0	5.6	4.4	Versicolor
2.8	10.1	6.2	Virginica
6.3	5.5	1.8	Versicolor
6.3	4.9	0.9	Setosa
4.4	5.8	0.9	Setosa
2.8	3.3	0.8	Setosa
3.0	1.9	2.7	Setosa
7.7	4.5	2.4	Setosa
6.6	7.4	2.6	Virginica
6.9	6.9	4.3	Virginica
5.5	9.3	2.8	Virginica
4.2	6.6	4.9	Virginica
4.5	5.5	6.3	Virginica
7.5	5.2	2.8	Virginica
3.7	9.0	4.0	Versicolor
7.4	8.1	1.8	Virginica
5.5	5.5	4.2	Virginica
5.5	8.7	5.2	Versicolor
7.8	5.5	2.3	Setosa
3.1	8.0	3.7	Versicolor
5.4	5.5	2.4	Setosa
3.5	7.0	3.7	Versicolor
5.4	6.8	5.8	Virginica
2.4	5.8	4.0	Versicolor
3.3	9.7	6.0	Virginica
5.0	5.0	1.3	Versicolor
7.5	6.3	4.7	Virginica
3.7	4.1	4.7	Setosa
6.2	5.3	3.3	Versicolor
4.9	5.9	0.7	Setosa
3.5	5.4	0.8	Setosa
3.5	7.5	2.1	Versicolor
5.7	4.0	4.5	Versicolor
5.1	5.4	1.1	Setosa
7.6	6.6	4.4	Virginica
6.0	10.1	3.8	Virginica
5.0	4.1	0.7	Setosa
2.9	4.6	2.8	Versicolor
3.0	5.4	4.9	Versicolor
4.3	4.2	3.3	Setosa
5.6	10.0	2.3	Virginica
7.1	1.5	4.2	Setosa
6.5	5.2	4.2	Setosa
7.3	4.6	5.3	Versicolor
3.4	2.2	3.7	Setosa
7.3	11.2	3.7	Virginica
5.4	7.0	5.5	Versicolor
2.9	7.7	5.9	Versicolor
