sepal.width	variety
6.4	Setosa
3.0	Virginica
3.1	Virginica
5.0	Versicolor
5.7	Versicolor
6.6	Setosa
4.0	Setosa
4.9	Setosa
4.9	Virginica
7.2	Setosa
6.1	Setosa
2.7	Virginica
5.3	Virginica
4.8	Setosa
6.2	Virginica
6.6	Setosa
7.7	Setosa
5.4	Virginica
5.0	Virginica
6.9	Setosa
4.1	Versicolor
5.1	Virginica
4.8	Virginica
6.3	Versicolor
5.1	Virginica
4.3	Setosa
5.7	Setosa
7.6	Setosa
4.3	Setosa
3.6	Virginica
4.8	Virginica
4.4	Versicolor
6.2	Virginica
3.8	Virginica
3.5	Versicolor
3.0	Virginica
3.8	Versicolor
3.0	Setosa
7.3	Versicolor
6.0	Setosa
6.9	Setosa
6.4	Versicolor
5.0	Virginica
5.0	Virginica
3.7	Virginica
6.3	Setosa
3.5	Virginica
3.7	Setosa
6.8	Setosa
4.8	Versicolor
7.0	Setosa
6.8	Versicolor
6.7	Setosa
5.0	Versicolor
7.5	Virginica
6.0	Setosa
6.7	Setosa
5.4	Setosa
4.9	Versicolor
5.3	Setosa
6.9	Setosa
4.0	Setosa
6.0	Virginica
6.2	Setosa
3.6	Versicolor
7.8	Virginica
7.4	Versicolor
6.2	Virginica
6.7	Virginica
7.4	Virginica
3.7	Versicolor
3.4	Setosa
3.0	Setosa
5.3	Virginica
5.8	Versicolor
5.4	Setosa
7.0	Virginica
5.9	Setosa
6.4	Versicolor
7.9	Virginica
5.7	Setosa
4.3	Versicolor
5.6	Setosa
5.1	Versicolor
7.1	Versicolor
5.2	Versicolor
7.4	Setosa
5.0	Versicolor
6.0	Versicolor
6.5	Virginica
3.5	Versicolor
5.0	Virginica
7.6	Setosa
5.6	Versicolor
4.0	Setosa
3.2	Setosa
5.1	Virginica
7.5	Virginica
3.8	Virginica
6.0	Virginica
5.0	Virginica
7.3	Virginica
3.2	Versicolor
4.5	Versicolor
3.2	Virginica
