sepal.width	petal.length	variety
7.0	5.0	Setosa
5.1	10.1	Virginica
7.5	7.0	Virginica
6.8	9.2	Virginica
3.5	2.6	Setosa
3.3	8.5	Versicolor
4.5	6.5	Versicolor
4.9	5.9	Setosa
7.4	8.1	Virginica
4.2	5.1	Virginica
3.4	7.7	Versicolor
6.4	7.5	Versicolor
6.8	8.7	Versicolor
4.2	1.8	Setosa
4.4	4.5	Setosa
7.2	8.2	Versicolor
7.0	5.0	Versicolor
7.9	1.5	Setosa
7.1	4.0	Setosa
7.0	3.6	Setosa
4.3	4.8	Setosa
6.5	7.0	Virginica
2.7	9.1	Versicolor
3.0	7.1	Versicolor
3.7	10.0	Virginica
7.9	2.9	Setosa
3.3	7.6	Versicolor
2.3	6.4	Versicolor
5.3	8.0	Versicolor
3.0	6.1	Versicolor
4.5	5.9	Virginica
5.7	6.9	Virginica
2.2	4.5	Versicolor
6.5	4.9	Setosa
4.2	5.4	Setosa
4.1	2.9	Setosa
6.3	7.3	Versicolor
6.5	4.0	Versicolor
7.5	6.4	Virginica
8.2	2.5	Setosa
3.4	3.1	Setosa
3.5	9.7	Virginica
4.3	7.1	Virginica
3.5	2.9	Setosa
5.1	5.5	Setosa
4.2	1.6	Setosa
5.7	2.4	Setosa
5.1	6.4	Versicolor
4.8	6.8	Versicolor
4.9	4.3	Versicolor
7.3	9.3	Virginica
3.8	3.1	Setosa
4.4	9.3	Virginica
7.2	5.7	Setosa
7.6	1.6	Setosa
4.1	8.6	Virginica
7.9	6.0	Setosa
5.3	9.1	Versicolor
3.2	6.7	Virginica
3.5	6.7	Versicolor
6.2	5.8	Versicolor
3.3	7.7	Virginica
6.8	6.2	Versicolor
4.7	5.8	Virginica
6.8	5.4	Virginica
3.5	6.5	Versicolor
3.6	4.9	Versicolor
8.2	2.0	Setosa
7.0	5.4	Setosa
4.6	3.5	Setosa
3.4	5.2	Versicolor
7.8	6.0	Setosa
4.8	9.1	Virginica
5.5	8.4	Versicolor
5.4	4.3	Setosa
5.8	2.4	Setosa
3.0	2.3	Setosa
4.6	1.5	Setosa
5.7	8.0	Versicolor
3.7	7.0	Virginica
6.6	4.5	Versicolor
5.2	5.7	Versicolor
5.2	8.9	Virginica
5.2	6.9	Versicolor
3.5	6.9	Versicolor
4.5	5.0	Versicolor
3.3	5.1	Virginica
8.3	2.9	Setosa
4.5	8.2	Virginica
7.2	9.6	Virginica
7.2	2.3	Setosa
3.0	4.9	Versicolor
3.0	8.5	Versicolor
5.5	8.6	Virginica
3.5	7.6	Virginica
7.5	4.8	Virginica
6.9	4.6	Setosa
7.3	7.7	Virginica
3.8	6.0	Virginica
5.4	9.6	Virginica
4.5	5.3	Setosa
6.9	6.1	Versicolor
4.4	3.7	Versicolor
3.6	5.7	Versicolor
7.9	5.4	Virginica
