sepal.width	petal.length	variety
4.0	3.0	Versicolor
4.9	6.0	Setosa
4.8	5.3	Setosa
4.3	5.6	Virginica
3.8	1.9	Setosa
3.9	8.2	Versicolor
4.6	7.0	Versicolor
5.2	5.3	Setosa
5.5	4.6	Setosa
3.7	8.0	Virginica
5.2	2.0	Setosa
7.4	8.9	Virginica
3.6	2.4	Setosa
4.6	9.1	Virginica
6.8	7.1	Virginica
6.5	9.0	Versicolor
5.1	7.4	Versicolor
5.5	7.0	Virginica
3.0	9.7	Virginica
7.8	4.0	Setosa
6.0	6.0	Virginica
5.9	5.8	Versicolor
7.9	5.5	Setosa
5.4	9.8	Virginica
7.2	6.1	Setosa
4.8	7.0	Versicolor
5.0	8.5	Versicolor
6.5	5.6	Versicolor
6.0	4.9	Setosa
4.6	8.9	Versicolor
4.3	4.5	Versicolor
5.5	5.4	Versicolor
5.9	3.6	Versicolor
6.9	7.0	Versicolor
4.8	7.2	Virginica
3.5	8.5	Virginica
7.3	8.7	Versicolor
7.3	1.9	Setosa
4.1	6.6	Virginica
6.7	7.5	Versicolor
3.3	7.6	Virginica
4.0	9.5	Virginica
3.3	4.7	Versicolor
3.2	8.3	Virginica
4.3	9.2	Virginica
4.0	9.3	Virginica
2.9	5.7	Versicolor
5.0	4.8	Setosa
5.5	7.1	Versicolor
5.4	7.5	Versicolor
4.5	5.8	Virginica
3.2	9.8	Virginica
4.3	6.7	Virginica
4.1	5.6	Setosa
5.1	7.5	Versicolor
3.1	4.0	Setosa
5.3	2.7	Setosa
4.0	1.8	Setosa
3.4	6.0	Setosa
4.4	2.3	Setosa
5.9	5.6	Virginica
7.2	6.9	Versicolor
6.4	2.1	Setosa
4.7	1.7	Setosa
5.4	6.4	Setosa
7.4	4.1	Setosa
5.1	7.2	Versicolor
6.5	8.0	Versicolor
7.0	5.7	Versicolor
6.8	8.3	Virginica
3.5	3.6	Setosa
3.2	6.6	Virginica
3.6	5.5	Setosa
7.0	9.0	Virginica
6.7	6.2	Versicolor
7.2	6.6	Versicolor
6.0	5.6	Virginica
3.0	6.7	Versicolor
3.8	3.8	Versicolor
4.7	7.3	Versicolor
6.9	3.5	Setosa
4.3	3.6	Setosa
3.5	5.9	Setosa
5.9	7.3	Versicolor
4.0	1.7	Setosa
4.7	4.5	Versicolor
4.8	6.6	Virginica
7.5	9.6	Virginica
6.8	7.4	Versicolor
6.1	9.1	Virginica
4.6	6.9	Versicolor
7.7	5.5	Setosa
7.4	5.7	Setosa
4.2	5.6	Versicolor
3.5	9.8	Virginica
6.7	9.7	Virginica
6.8	5.7	Setosa
3.1	11.4	Virginica
7.0	3.6	Setosa
6.9	3.3	Versicolor
6.2	5.9	Setosa
4.7	3.8	Setosa
6.6	5.4	Virginica
4.7	8.9	Virginica
3.5	6.9	Versicolor
