sepal.width	variety
2.8	Versicolor
4.9	Setosa
5.5	Versicolor
7.2	Virginica
4.8	Versicolor
6.8	Setosa
5.7	Versicolor
6.2	Versicolor
3.4	Setosa
4.4	Versicolor
5.2	Setosa
7.4	Setosa
5.8	Virginica
4.0	Setosa
4.3	Virginica
3.8	Virginica
5.7	Virginica
4.7	Setosa
6.7	Virginica
4.6	Virginica
7.0	Setosa
3.5	Versicolor
7.2	Versicolor
4.5	Virginica
7.0	Virginica
6.5	Versicolor
6.0	Virginica
6.0	Versicolor
6.0	Versicolor
6.1	Versicolor
3.7	Setosa
5.2	Versicolor
4.1	Versicolor
7.0	Versicolor
3.2	Setosa
6.3	Setosa
3.9	Setosa
7.9	Setosa
4.0	Setosa
3.5	Setosa
3.0	Virginica
7.5	Virginica
6.1	Virginica
6.2	Versicolor
7.3	Virginica
6.6	Versicolor
5.2	Versicolor
4.1	Setosa
3.3	Versicolor
6.1	Virginica
5.8	Setosa
3.8	Versicolor
8.3	Setosa
4.7	Setosa
4.4	Setosa
5.6	Setosa
2.9	Virginica
5.3	Versicolor
5.5	Setosa
3.3	Virginica
5.0	Setosa
8.2	Setosa
2.8	Virginica
5.5	Virginica
4.4	Versicolor
6.0	Virginica
4.1	Virginica
3.8	Setosa
4.9	Versicolor
5.7	Virginica
3.6	Virginica
6.6	Setosa
7.0	Setosa
5.4	Setosa
3.1	Versicolor
4.2	Versicolor
6.2	Virginica
5.4	Setosa
5.5	Versicolor
7.4	Versicolor
7.7	Setosa
5.2	Setosa
5.3	Virginica
6.3	Virginica
5.0	Versicolor
6.5	Setosa
5.0	Setosa
2.8	Versicolor
5.6	Setosa
5.5	Virginica
4.3	Versicolor
6.0	Virginica
5.3	Versicolor
2.9	Versicolor
5.4	Versicolor
3.1	Versicolor
3.6	Virginica
3.5	Versicolor
5.4	Setosa
5.1	Setosa
4.0	Virginica
5.9	Setosa
8.0	Setosa
7.1	Setosa
5.7	Versicolor
