sepal.width	petal.length	variety
5.6	9.0	Virginica
4.4	6.0	Versicolor
4.5	8.3	Virginica
5.7	5.6	Virginica
2.2	7.5	Versicolor
3.7	7.4	Versicolor
4.5	6.5	Versicolor
3.5	5.7	Virginica
4.0	9.1	Virginica
4.2	6.0	Setosa
5.5	9.0	Versicolor
6.1	3.0	Setosa
6.0	6.5	Versicolor
7.3	8.8	Virginica
7.3	8.5	Versicolor
5.6	5.9	Setosa
6.3	2.4	Setosa
6.9	3.8	Setosa
3.7	5.5	Versicolor
4.3	3.2	Setosa
7.1	4.0	Versicolor
6.6	7.1	Virginica
4.0	4.7	Versicolor
6.0	1.3	Setosa
4.1	8.4	Virginica
3.9	8.6	Virginica
4.0	7.6	Versicolor
3.8	10.2	Virginica
7.2	1.8	Setosa
5.0	1.9	Setosa
7.8	9.2	Virginica
4.6	5.4	Versicolor
6.9	5.3	Versicolor
6.5	4.9	Setosa
5.8	4.9	Virginica
3.9	3.9	Setosa
7.2	7.9	Virginica
7.9	5.9	Virginica
5.2	5.3	Setosa
5.0	6.4	Versicolor
3.8	7.1	Virginica
5.6	1.4	Setosa
6.8	6.1	Setosa
2.6	6.9	Versicolor
6.1	10.1	Virginica
7.0	3.9	Setosa
3.9	1.9	Setosa
5.5	5.0	Versicolor
8.7	3.4	Setosa
7.5	3.8	Setosa
6.7	7.3	Virginica
4.5	3.5	Versicolor
6.2	4.8	Versicolor
6.4	1.9	Setosa
5.7	7.1	Versicolor
5.5	5.9	Setosa
6.2	7.9	Versicolor
4.0	7.0	Virginica
3.4	2.6	Setosa
3.5	6.6	Versicolor
6.7	6.1	Versicolor
6.7	5.6	Virginica
4.6	6.1	Setosa
6.5	1.6	Setosa
4.8	6.6	Virginica
3.6	5.0	Setosa
4.4	3.3	Versicolor
4.4	3.5	Setosa
4.3	6.4	Versicolor
2.6	8.5	Versicolor
7.0	1.1	Setosa
5.0	10.0	Virginica
3.7	7.0	Virginica
7.6	4.0	Setosa
5.1	8.9	Versicolor
3.7	5.1	Virginica
5.3	8.6	Virginica
7.2	8.2	Versicolor
7.3	9.6	Virginica
5.7	6.2	Virginica
3.7	8.0	Virginica
7.4	1.4	Setosa
5.7	6.0	Setosa
6.7	2.7	Setosa
4.3	6.0	Versicolor
7.5	8.0	Versicolor
4.9	6.0	Versicolor
6.0	9.8	Virginica
7.4	5.6	Setosa
4.9	9.1	Virginica
5.3	2.8	Setosa
3.0	4.3	Setosa
4.9	4.7	Setosa
5.6	6.1	Virginica
3.2	8.3	Virginica
5.5	2.0	Setosa
6.7	4.5	Versicolor
4.6	5.2	Versicolor
7.8	5.7	Virginica
5.3	9.6	Virginica
8.3	1.7	Setosa
7.0	4.8	Virginica
2.8	6.1	Versicolor
4.6	10.4	Virginica
7.9	1.5	Setosa
