petal.width	variety
3.7	Setosa
3.8	Virginica
6.1	Versicolor
4.0	Versicolor
5.9	Virginica
3.4	Versicolor
5.3	Versicolor
4.8	Versicolor
4.1	Setosa
4.4	Setosa
4.5	Virginica
1.7	Setosa
5.5	Versicolor
6.0	Virginica
3.6	Setosa
3.7	Setosa
1.8	Virginica
2.4	Virginica
4.7	Setosa
5.5	Versicolor
4.3	Virginica
1.7	Setosa
3.2	Setosa
4.3	Setosa
1.8	Versicolor
6.5	Virginica
2.3	Versicolor
2.7	Setosa
6.8	Virginica
4.7	Virginica
3.8	Virginica
5.2	Virginica
5.4	Versicolor
5.2	Versicolor
3.8	Setosa
4.1	Virginica
1.5	Versicolor
6.8	Virginica
2.3	Virginica
3.3	Setosa
1.4	Setosa
4.7	Setosa
1.4	Setosa
2.6	Virginica
5.0	Versicolor
2.5	Versicolor
0.9	Setosa
3.1	Virginica
1.6	Versicolor
4.4	Versicolor
4.5	Versicolor
2.9	Versicolor
3.5	Virginica
4.3	Virginica
3.6	Versicolor
1.2	Versicolor
4.9	Versicolor
4.8	Virginica
2.7	Setosa
3.0	Versicolor
3.3	Versicolor
3.3	Setosa
5.9	Virginica
4.4	Virginica
0.2	Setosa
3.3	Virginica
5.5	Versicolor
3.9	Setosa
5.7	Versicolor
2.8	Virginica
1.2	Setosa
2.5	Setosa
5.7	Versicolor
5.0	Versicolor
3.0	Virginica
5.6	Versicolor
2.7	Setosa
4.1	Virginica
5.3	Versicolor
4.5	Virginica
4.8	Versicolor
2.8	Versicolor
5.9	Virginica
3.1	Setosa
2.6	Versicolor
6.0	Virginica
6.4	Virginica
2.8	Virginica
3.6	Virginica
4.8	Virginica
0.6	Setosa
2.7	Setosa
4.3	Versicolor
1.8	Virginica
2.0	Versicolor
4.5	Virginica
2.8	Setosa
0.2	Setosa
2.2	Virginica
2.1	Virginica
5.0	Virginica
2.0	Virginica
4.0	Versicolor
4.9	Versicolor
3.0	Versicolor
