petal.width	variety
2.7	Setosa
2.9	Virginica
1.7	Setosa
2.2	Setosa
3.4	Virginica
1.5	Versicolor
3.3	Setosa
2.8	Setosa
3.6	Setosa
4.2	Setosa
4.9	Versicolor
0.6	Setosa
6.1	Virginica
1.3	Versicolor
3.2	Setosa
1.2	Setosa
3.8	Versicolor
4.7	Setosa
4.3	Virginica
0.7	Setosa
1.8	Virginica
0.8	Setosa
3.9	Versicolor
2.9	Versicolor
2.5	Versicolor
3.3	Versicolor
3.6	Virginica
4.2	Versicolor
1.7	Versicolor
2.6	Setosa
1.1	Setosa
4.1	Virginica
0.7	Setosa
5.8	Virginica
3.8	Versicolor
2.3	Virginica
2.2	Setosa
5.3	Versicolor
5.2	Versicolor
5.8	Versicolor
4.5	Versicolor
0.4	Setosa
3.8	Setosa
4.7	Setosa
4.5	Versicolor
4.7	Setosa
2.7	Setosa
0.9	Setosa
5.5	Versicolor
4.8	Versicolor
1.8	Versicolor
5.3	Virginica
5.8	Virginica
3.3	Virginica
2.5	Versicolor
4.8	Virginica
2.5	Virginica
2.3	Virginica
2.5	Virginica
2.3	Virginica
0.2	Setosa
2.5	Virginica
1.4	Virginica
6.4	Virginica
0.2	Setosa
6.6	Virginica
1.9	Setosa
4.5	Virginica
5.4	Versicolor
3.3	Virginica
4.4	Setosa
0.2	Setosa
5.8	Virginica
1.2	Setosa
1.7	Setosa
4.8	Setosa
5.9	Virginica
3.5	Virginica
5.5	Virginica
1.7	Versicolor
2.4	Versicolor
4.5	Versicolor
4.8	Versicolor
1.8	Virginica
2.6	Versicolor
4.0	Virginica
4.2	Setosa
1.4	Setosa
1.5	Versicolor
2.4	Setosa
4.6	Versicolor
5.4	Virginica
1.7	Versicolor
3.8	Virginica
5.5	Versicolor
6.8	Virginica
5.6	Virginica
5.1	Setosa
3.4	Virginica
3.8	Virginica
5.8	Versicolor
0.7	Setosa
5.2	Virginica
4.1	Virginica
5.6	Versicolor
