sepal.width	variety
6.5	Setosa
7.6	Setosa
3.5	Setosa
5.4	Versicolor
6.2	Versicolor
4.6	Versicolor
6.9	Setosa
4.0	Versicolor
5.6	Versicolor
6.5	Versicolor
7.5	Virginica
3.9	Setosa
5.4	Versicolor
5.0	Setosa
7.3	Setosa
4.2	Virginica
6.3	Versicolor
3.8	Setosa
2.5	Virginica
6.1	Setosa
4.2	Virginica
4.5	Versicolor
4.9	Versicolor
7.1	Setosa
4.3	Versicolor
5.4	Versicolor
5.5	Virginica
3.7	Setosa
6.1	Setosa
5.4	Versicolor
4.8	Virginica
7.1	Setosa
4.0	Virginica
6.7	Versicolor
6.2	Setosa
6.8	Virginica
7.1	Setosa
7.0	Virginica
4.5	Virginica
6.5	Versicolor
7.0	Versicolor
3.8	Versicolor
5.0	Virginica
3.7	Versicolor
5.2	Setosa
6.0	Virginica
5.0	Setosa
4.7	Virginica
5.0	Versicolor
3.5	Virginica
2.7	Virginica
6.9	Setosa
5.6	Setosa
6.1	Virginica
3.9	Virginica
3.9	Setosa
6.0	Virginica
2.6	Versicolor
6.7	Setosa
7.3	Virginica
4.1	Virginica
4.5	Setosa
6.2	Setosa
3.0	Versicolor
7.3	Setosa
5.3	Setosa
4.0	Virginica
7.3	Versicolor
5.0	Setosa
6.6	Virginica
4.0	Setosa
6.0	Setosa
5.2	Versicolor
7.7	Virginica
4.1	Virginica
5.9	Setosa
5.5	Versicolor
5.2	Virginica
6.9	Versicolor
3.7	Virginica
7.3	Virginica
6.1	Virginica
5.8	Setosa
6.7	Setosa
6.1	Versicolor
5.1	Versicolor
2.7	Versicolor
5.1	Versicolor
6.2	Setosa
3.8	Virginica
6.5	Virginica
7.4	Setosa
5.5	Virginica
3.4	Versicolor
6.7	Versicolor
4.3	Virginica
6.9	Versicolor
3.4	Versicolor
4.0	Setosa
2.8	Versicolor
5.5	Setosa
6.2	Virginica
4.3	Versicolor
5.9	Setosa
4.9	Virginica
