sepal.width	petal.length	petal.width	variety
5.5	10.3	2.7	Virginica
4.0	4.9	2.8	Setosa
7.5	5.2	3.7	Setosa
5.5	3.1	2.6	Setosa
5.5	7.6	5.3	Virginica
5.9	3.3	2.4	Setosa
4.9	8.2	5.9	Versicolor
5.3	5.6	4.5	Virginica
3.2	4.9	3.2	Versicolor
3.5	5.8	5.3	Virginica
4.0	8.7	2.5	Virginica
6.9	8.6	4.8	Virginica
7.3	1.5	1.3	Setosa
4.7	6.0	3.9	Setosa
2.8	7.6	1.8	Versicolor
6.5	5.2	2.3	Virginica
4.9	5.0	1.9	Setosa
5.0	5.0	6.0	Virginica
5.5	7.6	5.6	Virginica
7.1	8.4	5.6	Virginica
3.5	5.9	1.5	Versicolor
5.4	1.5	4.2	Setosa
3.4	3.0	1.4	Setosa
3.3	5.8	2.8	Virginica
3.3	10.5	5.0	Virginica
5.5	7.5	4.6	Versicolor
2.9	6.8	2.3	Versicolor
3.5	3.3	2.2	Setosa
4.6	2.5	0.2	Setosa
5.5	4.5	4.2	Setosa
6.0	7.9	5.6	Versicolor
7.3	9.0	5.8	Versicolor
5.8	6.8	2.5	Versicolor
3.3	6.1	4.4	Virginica
5.5	7.0	1.7	Virginica
6.4	4.3	2.3	Versicolor
7.7	4.8	0.7	Setosa
5.5	7.8	2.3	Virginica
6.9	3.8	5.5	Versicolor
6.2	10.2	4.8	Virginica
2.8	9.1	3.5	Versicolor
3.0	4.4	4.7	Setosa
3.6	9.6	7.0	Virginica
6.6	7.1	3.3	Virginica
3.7	5.5	0.7	Setosa
6.9	4.2	2.4	Setosa
7.0	3.3	4.7	Setosa
5.4	6.4	5.8	Virginica
3.5	7.5	3.0	Versicolor
5.7	7.5	5.8	Virginica
7.1	7.9	4.7	Versicolor
6.2	5.4	4.8	Virginica
5.2	7.8	6.3	Virginica
6.3	5.7	2.2	Versicolor
5.9	4.9	3.2	Setosa
5.3	10.9	3.5	Virginica
7.9	2.7	4.2	Setosa
4.0	2.8	2.3	Setosa
7.7	2.1	1.7	Setosa
3.6	5.9	3.6	Setosa
3.6	4.1	3.2	Setosa
4.3	8.2	4.1	Versicolor
4.9	2.4	4.2	Setosa
7.0	1.6	3.7	Setosa
4.9	4.5	3.6	Versicolor
8.3	10.2	2.7	Virginica
5.4	8.5	2.5	Versicolor
4.5	6.6	6.8	Virginica
7.6	6.0	5.8	Virginica
3.7	8.2	3.8	Versicolor
3.8	6.2	3.8	Setosa
4.3	7.6	4.2	Virginica
6.0	6.6	4.4	Versicolor
6.3	4.8	1.8	Setosa
6.7	3.4	3.7	Setosa
3.5	5.4	1.8	Virginica
3.1	8.4	4.0	Versicolor
5.5	6.7	3.5	Versicolor
8.3	2.1	3.2	Setosa
6.4	6.3	5.3	Virginica
4.2	8.1	2.0	Versicolor
6.2	8.5	5.5	Versicolor
3.5	5.1	4.1	Setosa
3.9	2.5	3.2	Setosa
2.9	7.2	3.5	Versicolor
7.4	6.1	0.9	Setosa
4.3	8.7	5.6	Virginica
5.6	4.5	5.2	Versicolor
3.3	7.5	3.3	Versicolor
7.0	5.4	0.2	Setosa
7.7	7.2	2.4	Versicolor
5.3	5.4	4.8	Versicolor
6.2	9.1	6.5	Virginica
6.0	8.9	5.6	Virginica
4.0	7.9	5.4	Versicolor
7.5	5.5	3.1	Virginica
6.5	6.7	5.2	Versicolor
5.2	6.4	2.8	Virginica
3.7	5.6	4.4	Virginica
4.3	4.9	3.2	Setosa
7.6	3.0	2.1	Setosa
2.9	6.8	5.1	Versicolor
6.2	7.0	5.0	Virginica
4.2	6.9	2.9	Versicolor
4.1	9.6	1.4	Virginica
