sepal.length	sepal.width	petal.length	petal.width	variety
4.9	3.6	3.0	3.2	Setosa
6.5	7.7	9.1	6.5	Virginica
8.5	3.8	4.8	1.5	Versicolor
9.0	7.0	4.6	4.7	Setosa
8.0	2.3	4.0	5.8	Versicolor
10.5	7.5	9.7	4.5	Virginica
10.2	5.0	8.5	3.0	Virginica
9.7	7.2	8.4	1.4	Versicolor
10.0	6.0	9.3	2.3	Virginica
8.9	4.5	8.7	4.0	Versicolor
5.3	4.6	4.1	4.2	Setosa
6.5	3.2	6.0	2.0	Virginica
7.1	5.5	3.9	4.2	Setosa
6.8	3.8	9.2	2.1	Versicolor
6.8	6.9	5.9	2.7	Setosa
8.8	3.7	5.6	5.9	Virginica
10.0	7.4	8.5	6.0	Versicolor
8.9	6.2	5.3	1.7	Setosa
9.7	3.8	6.7	6.6	Virginica
7.9	6.6	7.1	2.8	Virginica
10.2	3.1	8.1	5.4	Virginica
7.7	4.0	7.1	4.8	Virginica
8.6	6.9	6.6	1.3	Versicolor
10.7	7.9	7.4	2.8	Virginica
5.3	6.7	6.0	3.7	Setosa
5.8	4.7	9.6	3.4	Virginica
8.8	4.0	3.7	3.7	Setosa
9.4	6.6	9.5	4.8	Virginica
5.3	3.0	4.4	0.8	Setosa
9.9	5.3	8.9	6.5	Virginica
7.4	3.0	8.0	6.0	Versicolor
7.0	6.7	5.1	1.6	Versicolor
4.8	7.4	1.6	1.2	Setosa
9.8	5.5	8.0	2.6	Virginica
10.4	4.0	9.1	2.3	Virginica
7.7	4.6	2.0	0.6	Setosa
9.2	4.6	7.0	2.0	Versicolor
5.4	5.4	2.2	0.9	Setosa
7.1	3.5	7.1	5.9	Versicolor
5.5	4.7	1.9	2.2	Setosa
9.7	7.8	7.7	4.0	Virginica
10.5	3.0	9.5	5.8	Virginica
8.1	4.9	6.7	4.9	Versicolor
10.0	4.0	6.3	2.2	Virginica
5.4	3.9	4.8	4.9	Setosa
9.5	6.6	3.4	1.7	Setosa
7.6	2.9	8.1	1.8	Versicolor
5.9	6.7	5.8	3.3	Versicolor
5.4	6.0	5.9	3.2	Setosa
5.0	5.9	4.6	1.4	Setosa
7.5	5.0	8.0	5.0	Versicolor
6.4	4.1	1.9	3.1	Setosa
11.0	2.8	7.6	3.5	Versicolor
7.8	3.0	5.9	0.6	Setosa
6.7	2.8	6.8	5.3	Virginica
6.2	7.2	2.6	0.7	Setosa
8.7	6.0	7.2	4.8	Virginica
9.7	7.5	5.5	4.7	Setosa
5.5	6.9	5.2	2.5	Versicolor
9.1	6.5	6.9	5.6	Versicolor
7.7	6.1	6.9	1.9	Versicolor
7.3	5.7	10.4	4.3	Virginica
9.3	5.2	4.1	2.0	Versicolor
9.1	6.6	9.1	5.9	Virginica
4.6	6.1	4.0	3.7	Setosa
9.2	6.0	7.5	5.7	Versicolor
8.6	6.4	3.4	3.3	Setosa
6.1	6.0	4.6	2.3	Versicolor
10.4	3.7	8.0	5.0	Versicolor
8.2	4.6	8.1	3.0	Virginica
11.4	4.1	6.4	2.6	Virginica
8.6	4.3	4.5	0.3	Setosa
7.9	5.6	5.0	3.6	Setosa
9.5	7.9	4.5	2.2	Setosa
8.8	7.8	9.5	3.5	Virginica
6.7	3.5	4.2	3.2	Versicolor
10.1	5.2	5.7	1.8	Versicolor
10.0	7.2	9.2	4.4	Versicolor
7.3	2.6	7.5	3.2	Versicolor
9.7	7.3	10.2	2.2	Virginica
5.7	6.3	7.6	1.3	Versicolor
10.1	6.5	8.9	4.3	Virginica
5.9	3.5	3.8	0.2	Setosa
7.6	5.5	8.9	4.6	Virginica
9.0	4.1	6.9	5.7	Versicolor
5.7	6.9	3.4	2.7	Setosa
9.2	6.2	2.3	4.7	Setosa
6.9	3.9	5.9	3.2	Setosa
9.6	7.8	6.4	1.4	Setosa
8.1	5.3	6.9	3.5	Virginica
9.7	6.4	1.5	3.4	Setosa
9.4	3.8	6.6	3.2	Virginica
7.5	6.3	1.4	3.2	Setosa
5.4	3.0	8.0	6.2	Virginica
7.1	4.8	6.2	2.7	Versicolor
9.5	6.4	6.8	1.1	Versicolor
9.0	2.7	8.5	1.0	Versicolor
4.8	5.5	1.1	4.1	Setosa
6.1	7.8	5.2	4.0	Setosa
8.6	7.4	4.0	1.7	Setosa
9.9	2.8	7.1	3.4	Virginica
7.9	6.4	6.3	2.5	Versicolor
9.6	7.0	3.0	3.1	Versicolor
9.7	6.0	9.3	5.3	Virginica
6.1	4.3	6.5	4.8	Versicolor
