sepal.width	variety
6.8	Virginica
6.8	Versicolor
6.7	Virginica
4.5	Virginica
3.0	Versicolor
5.4	Setosa
3.6	Setosa
7.3	Versicolor
7.7	Setosa
6.3	Setosa
7.7	Setosa
7.2	Virginica
2.2	Virginica
4.2	Versicolor
3.1	Virginica
5.8	Versicolor
6.7	Virginica
5.4	Versicolor
4.4	Versicolor
6.8	Versicolor
4.3	Versicolor
3.5	Versicolor
7.9	Setosa
3.3	Versicolor
6.5	Versicolor
5.4	Virginica
3.6	Setosa
4.2	Virginica
3.5	Setosa
5.5	Versicolor
7.2	Virginica
2.7	Versicolor
5.0	Virginica
6.9	Versicolor
4.5	Virginica
2.8	Virginica
2.3	Setosa
5.9	Setosa
7.4	Setosa
5.5	Versicolor
3.5	Versicolor
6.1	Setosa
2.9	Setosa
5.8	Virginica
4.2	Versicolor
4.9	Versicolor
7.6	Setosa
4.9	Versicolor
6.5	Virginica
3.1	Virginica
5.0	Versicolor
2.5	Versicolor
5.0	Setosa
3.1	Versicolor
4.0	Virginica
6.3	Setosa
4.8	Versicolor
3.0	Virginica
3.9	Setosa
7.5	Setosa
6.0	Virginica
6.2	Setosa
7.2	Setosa
5.8	Virginica
7.8	Virginica
5.5	Setosa
7.3	Setosa
4.4	Versicolor
5.1	Versicolor
3.2	Virginica
5.5	Setosa
7.5	Versicolor
6.2	Virginica
5.5	Setosa
4.8	Virginica
4.9	Virginica
4.5	Versicolor
5.3	Virginica
4.7	Setosa
5.4	Virginica
6.8	Virginica
7.5	Versicolor
4.2	Setosa
6.9	Versicolor
5.3	Virginica
3.6	Setosa
7.9	Setosa
6.1	Virginica
7.2	Setosa
7.0	Setosa
4.6	Versicolor
3.2	Versicolor
4.3	Versicolor
5.6	Setosa
4.2	Versicolor
4.6	Virginica
6.4	Versicolor
5.0	Setosa
5.7	Versicolor
6.3	Versicolor
4.7	Versicolor
3.5	Virginica
4.0	Versicolor
6.5	Setosa
4.9	Setosa
