sepal.length	sepal.width	petal.length	variety
6.0	5.8	5.8	Setosa
7.4	7.1	8.9	Versicolor
9.7	3.9	3.4	Setosa
8.0	3.0	6.8	Virginica
6.5	6.0	10.0	Virginica
8.7	4.5	9.8	Virginica
10.7	2.9	7.3	Versicolor
10.0	6.4	4.8	Versicolor
7.4	3.3	7.6	Virginica
6.7	5.2	5.9	Versicolor
7.7	5.8	6.8	Virginica
6.5	6.5	8.8	Virginica
8.0	4.7	4.7	Versicolor
10.3	6.7	7.1	Virginica
7.7	5.0	7.7	Virginica
8.0	2.5	8.5	Versicolor
6.2	3.9	8.7	Versicolor
11.3	6.0	7.0	Virginica
7.4	4.5	5.0	Versicolor
6.0	5.7	6.0	Virginica
7.7	4.8	7.5	Versicolor
9.9	5.4	5.3	Versicolor
10.7	4.5	6.6	Virginica
8.3	4.8	6.0	Virginica
6.4	6.6	3.0	Setosa
10.8	5.2	9.4	Virginica
10.7	6.4	6.4	Virginica
8.3	7.5	5.4	Setosa
8.2	4.1	8.4	Versicolor
8.7	6.6	8.6	Virginica
10.3	6.2	9.4	Virginica
7.1	5.5	4.5	Versicolor
8.5	7.9	6.5	Versicolor
11.1	3.9	5.1	Versicolor
10.3	7.4	6.6	Virginica
6.3	5.5	3.1	Setosa
7.0	6.2	8.1	Virginica
7.6	5.5	2.4	Setosa
8.9	3.6	3.4	Setosa
8.9	6.4	3.0	Setosa
11.2	5.6	9.6	Virginica
8.6	6.3	5.4	Setosa
7.6	6.8	6.2	Setosa
8.1	5.0	7.6	Virginica
8.9	3.2	8.8	Virginica
8.1	6.6	2.0	Setosa
7.3	3.4	3.9	Setosa
9.4	7.6	7.6	Virginica
6.4	4.3	6.1	Virginica
10.6	7.5	8.4	Virginica
5.8	6.7	2.0	Setosa
8.2	6.5	5.0	Setosa
4.6	4.6	4.5	Setosa
10.5	3.3	5.6	Versicolor
6.9	7.6	6.9	Virginica
6.1	5.3	2.6	Setosa
9.5	7.7	1.4	Setosa
9.1	7.3	2.0	Setosa
8.8	6.9	7.1	Virginica
11.3	4.8	4.8	Versicolor
8.9	3.2	6.5	Versicolor
9.5	4.9	5.1	Setosa
7.8	2.8	6.4	Versicolor
6.9	6.9	1.4	Setosa
6.9	5.4	4.7	Setosa
7.4	4.0	4.4	Setosa
6.1	3.5	1.4	Setosa
9.2	5.6	8.7	Versicolor
6.7	4.5	8.5	Virginica
10.9	6.6	7.5	Virginica
8.2	6.1	5.5	Setosa
8.6	3.0	5.9	Versicolor
8.0	6.6	4.4	Setosa
9.7	3.2	8.5	Virginica
7.8	2.5	8.4	Versicolor
6.5	3.4	7.5	Versicolor
5.5	7.5	5.1	Setosa
6.6	3.5	8.1	Versicolor
9.3	4.8	5.1	Virginica
6.0	7.2	6.1	Versicolor
7.6	3.4	5.2	Versicolor
10.6	5.8	8.7	Versicolor
9.1	6.3	4.0	Versicolor
8.4	5.4	5.8	Setosa
8.8	8.5	1.2	Setosa
8.6	4.4	4.9	Setosa
5.8	6.6	4.6	Setosa
8.6	7.4	6.1	Versicolor
7.7	5.7	2.3	Setosa
6.7	6.8	8.7	Virginica
9.2	3.8	5.7	Virginica
8.6	5.2	1.9	Setosa
10.3	3.7	5.6	Virginica
5.6	6.8	5.4	Virginica
9.4	6.9	1.7	Setosa
9.5	5.3	6.3	Versicolor
10.6	3.0	6.9	Virginica
9.8	2.6	5.0	Versicolor
5.1	7.2	6.0	Setosa
7.8	6.7	7.9	Versicolor
6.0	6.2	3.2	Setosa
7.8	5.2	5.6	Versicolor
6.9	5.2	3.0	Setosa
8.0	6.8	4.0	Versicolor
8.7	7.5	8.8	Virginica
