sepal.width	variety
7.7	Virginica
3.2	Versicolor
7.4	Virginica
4.6	Versicolor
3.9	Setosa
6.7	Setosa
3.5	Versicolor
3.0	Virginica
3.8	Setosa
4.5	Virginica
5.0	Setosa
3.9	Setosa
4.4	Versicolor
6.3	Versicolor
5.3	Virginica
4.9	Virginica
4.9	Setosa
5.5	Virginica
5.7	Versicolor
5.9	Setosa
2.3	Setosa
7.2	Virginica
8.2	Setosa
5.8	Versicolor
4.6	Virginica
7.5	Setosa
7.4	Setosa
7.1	Setosa
4.0	Setosa
5.4	Setosa
3.6	Versicolor
6.9	Versicolor
3.6	Setosa
6.5	Setosa
6.7	Virginica
7.7	Setosa
4.0	Virginica
3.0	Setosa
2.8	Versicolor
5.1	Virginica
5.5	Setosa
3.1	Versicolor
3.2	Versicolor
6.7	Setosa
7.7	Setosa
4.9	Setosa
7.1	Versicolor
3.9	Versicolor
5.4	Virginica
2.7	Virginica
5.5	Setosa
2.6	Versicolor
4.8	Virginica
7.4	Setosa
4.6	Setosa
4.8	Virginica
3.1	Virginica
3.4	Setosa
6.9	Versicolor
7.5	Versicolor
4.2	Versicolor
3.4	Versicolor
3.4	Setosa
6.4	Setosa
3.9	Versicolor
4.5	Virginica
4.3	Setosa
5.2	Versicolor
4.5	Virginica
7.5	Virginica
6.3	Virginica
3.5	Versicolor
6.5	Setosa
4.5	Versicolor
3.5	Versicolor
2.7	Virginica
7.8	Virginica
3.9	Versicolor
7.6	Setosa
2.3	Versicolor
4.0	Versicolor
2.2	Virginica
5.4	Setosa
8.2	Setosa
5.8	Versicolor
6.5	Versicolor
2.9	Versicolor
7.6	Setosa
5.1	Virginica
4.3	Setosa
5.6	Virginica
7.1	Setosa
6.0	Versicolor
5.3	Setosa
4.0	Virginica
2.6	Virginica
5.7	Versicolor
7.1	Setosa
6.3	Virginica
7.0	Setosa
3.8	Versicolor
5.7	Setosa
3.7	Versicolor
5.3	Virginica
5.0	Virginica
