sepal.width	petal.length	petal.width	variety
8.3	4.9	1.9	Setosa
5.8	4.1	3.3	Versicolor
6.9	7.6	5.3	Virginica
5.0	6.5	5.7	Virginica
6.4	7.8	4.1	Versicolor
4.7	5.6	5.5	Versicolor
7.3	4.2	4.3	Setosa
6.8	8.0	4.3	Versicolor
2.9	7.0	3.0	Versicolor
4.0	4.9	6.0	Versicolor
3.3	2.2	1.0	Setosa
5.7	6.1	2.4	Virginica
7.8	1.9	3.7	Setosa
6.0	5.1	3.8	Versicolor
6.5	6.0	5.8	Virginica
5.7	4.7	3.3	Versicolor
5.1	6.9	2.1	Virginica
3.3	8.0	3.8	Versicolor
5.5	7.0	4.8	Versicolor
4.5	5.4	3.8	Setosa
5.0	7.5	4.9	Virginica
7.4	2.3	0.4	Setosa
5.6	2.5	4.7	Setosa
4.0	5.5	4.6	Versicolor
6.5	5.8	1.8	Virginica
5.8	7.2	3.2	Versicolor
4.2	3.8	4.2	Setosa
6.8	8.9	4.8	Versicolor
8.0	3.6	1.6	Setosa
6.5	7.0	5.0	Versicolor
3.6	7.0	2.7	Versicolor
2.7	8.5	3.5	Versicolor
3.7	7.8	6.4	Virginica
7.1	7.5	5.8	Virginica
5.6	4.9	1.7	Setosa
4.6	6.1	4.9	Virginica
4.2	8.1	1.6	Versicolor
4.1	3.5	0.2	Setosa
7.7	6.0	4.8	Virginica
3.2	7.1	1.9	Virginica
3.4	4.1	1.3	Versicolor
8.2	2.0	4.4	Setosa
3.3	6.7	5.1	Versicolor
3.7	3.9	5.7	Versicolor
3.5	5.0	1.5	Versicolor
3.5	8.5	6.6	Virginica
6.0	8.0	2.5	Virginica
3.0	7.4	3.3	Virginica
2.6	4.9	2.7	Versicolor
4.5	3.3	0.8	Setosa
6.9	7.3	4.3	Versicolor
3.5	4.0	3.2	Setosa
3.0	5.0	5.7	Versicolor
5.0	9.3	2.8	Virginica
5.3	3.0	4.8	Setosa
4.0	3.8	1.2	Setosa
7.4	2.6	3.9	Setosa
6.0	4.4	1.1	Setosa
4.3	9.1	4.9	Virginica
3.0	6.1	2.3	Virginica
7.2	9.7	4.8	Virginica
5.4	5.0	4.2	Setosa
4.9	8.2	4.0	Versicolor
3.9	1.5	1.2	Setosa
8.6	4.5	3.1	Setosa
6.9	4.0	3.4	Setosa
7.9	2.6	3.2	Setosa
6.9	6.6	4.3	Versicolor
2.8	6.9	3.5	Virginica
5.5	3.4	4.2	Setosa
5.6	9.6	2.8	Virginica
7.8	4.6	3.7	Setosa
7.4	3.4	2.2	Setosa
6.9	6.9	4.3	Virginica
6.8	10.2	4.0	Virginica
3.7	4.6	3.7	Setosa
2.8	6.8	3.3	Virginica
3.0	5.7	1.5	Versicolor
3.2	9.5	4.0	Virginica
6.1	9.1	6.5	Virginica
3.4	2.0	1.4	Setosa
7.4	5.2	2.8	Versicolor
5.7	6.4	3.9	Versicolor
4.2	8.7	1.9	Versicolor
5.0	6.5	5.0	Versicolor
7.2	2.0	3.2	Setosa
7.2	2.8	1.7	Setosa
5.6	6.2	4.0	Versicolor
5.8	8.3	5.9	Versicolor
5.7	1.2	1.7	Setosa
6.5	7.8	2.2	Virginica
5.5	2.8	0.7	Setosa
7.6	4.9	1.4	Versicolor
6.9	5.7	2.9	Versicolor
6.0	10.4	3.1	Virginica
5.4	4.8	2.8	Versicolor
5.9	1.9	3.2	Setosa
7.2	9.3	4.8	Versicolor
3.9	5.4	3.2	Setosa
6.3	3.3	2.5	Versicolor
5.4	6.1	4.4	Virginica
5.3	11.2	4.7	Virginica
6.0	10.6	2.3	Virginica
6.0	2.2	3.2	Setosa
6.3	7.1	3.5	Versicolor
