sepal.length	sepal.width	petal.length	variety
10.2	6.0	8.0	Virginica
9.7	4.2	8.5	Virginica
7.5	5.5	6.1	Setosa
8.2	4.5	5.8	Virginica
8.3	4.5	9.5	Virginica
9.0	6.5	8.5	Virginica
8.5	6.5	1.3	Setosa
6.8	3.4	3.6	Setosa
9.8	6.3	8.4	Versicolor
7.2	3.8	8.0	Versicolor
8.7	4.2	3.8	Setosa
5.9	6.1	3.9	Setosa
4.4	3.7	5.8	Setosa
6.7	5.2	6.5	Versicolor
9.6	7.8	1.7	Setosa
7.6	5.6	1.5	Setosa
6.1	6.5	7.9	Virginica
6.5	4.1	4.4	Setosa
10.4	6.7	8.7	Virginica
8.8	6.2	6.4	Virginica
10.2	3.8	5.1	Versicolor
7.6	4.2	3.9	Setosa
9.0	6.3	8.0	Versicolor
6.4	5.2	5.8	Virginica
8.2	6.9	5.4	Virginica
6.6	7.9	3.4	Setosa
8.6	6.3	9.4	Virginica
5.4	3.9	3.3	Versicolor
9.4	7.9	3.7	Setosa
9.7	5.5	2.0	Setosa
5.3	5.1	2.1	Setosa
10.5	3.7	7.6	Versicolor
6.6	5.4	5.1	Versicolor
6.9	5.5	7.0	Virginica
7.8	2.7	8.6	Versicolor
5.9	6.2	9.3	Versicolor
10.1	6.0	11.1	Virginica
9.0	3.3	2.3	Setosa
8.2	7.3	8.2	Virginica
8.3	6.0	2.7	Setosa
10.1	3.0	8.6	Versicolor
6.8	4.5	4.1	Setosa
10.6	3.4	7.6	Versicolor
5.7	4.6	5.5	Versicolor
7.6	7.0	4.5	Versicolor
8.7	3.4	4.4	Setosa
7.5	6.2	5.7	Setosa
6.7	7.4	6.2	Versicolor
8.2	6.5	4.7	Versicolor
7.5	7.9	5.6	Setosa
9.7	3.6	9.4	Virginica
6.1	3.8	1.6	Setosa
5.3	6.4	2.9	Setosa
7.1	4.0	7.4	Versicolor
6.8	7.0	5.4	Versicolor
9.7	6.1	10.6	Virginica
7.4	5.4	6.2	Setosa
11.3	7.7	5.9	Virginica
8.7	3.8	8.7	Virginica
9.1	6.3	4.4	Setosa
8.5	7.1	5.9	Versicolor
7.9	3.4	5.9	Setosa
11.5	5.7	5.7	Versicolor
9.3	5.2	5.1	Virginica
8.5	3.3	5.6	Versicolor
10.1	4.8	5.7	Versicolor
7.4	3.6	9.1	Virginica
10.8	6.3	8.1	Virginica
5.6	6.0	5.9	Setosa
6.7	4.6	6.6	Virginica
8.7	6.2	7.9	Versicolor
9.9	5.4	4.3	Versicolor
9.7	6.4	6.8	Versicolor
7.6	4.0	5.9	Setosa
7.0	6.2	3.9	Setosa
9.3	3.8	7.8	Versicolor
6.5	3.9	6.0	Versicolor
11.6	4.5	7.4	Virginica
6.9	6.9	1.5	Setosa
9.2	6.6	6.9	Versicolor
6.3	7.3	5.6	Virginica
5.1	5.1	1.5	Setosa
7.4	4.3	9.1	Virginica
7.2	7.5	8.7	Virginica
7.0	7.0	5.3	Virginica
9.0	6.4	5.5	Versicolor
7.0	4.0	5.7	Virginica
9.4	7.5	5.1	Virginica
8.2	3.8	10.2	Virginica
9.8	5.4	6.1	Virginica
9.4	7.7	3.0	Setosa
9.4	4.3	8.1	Virginica
7.2	7.7	3.6	Setosa
8.2	5.8	8.8	Virginica
8.5	4.4	5.3	Versicolor
7.7	4.8	9.7	Virginica
6.6	3.5	7.4	Versicolor
5.7	4.6	2.5	Setosa
9.3	6.2	4.9	Versicolor
7.4	7.4	1.3	Setosa
10.9	4.7	6.8	Virginica
6.0	3.0	4.5	Versicolor
7.6	6.2	8.7	Versicolor
6.6	7.7	6.0	Setosa
10.8	4.9	7.8	Virginica
