petal.length	variety
3.4	Setosa
3.3	Setosa
1.5	Setosa
5.6	Versicolor
4.4	Setosa
6.4	Virginica
7.1	Virginica
6.1	Setosa
1.5	Setosa
8.3	Virginica
10.1	Virginica
6.4	Virginica
4.6	Setosa
4.6	Versicolor
4.5	Setosa
6.7	Versicolor
6.5	Versicolor
10.3	Virginica
5.0	Virginica
4.4	Setosa
7.6	Virginica
7.5	Versicolor
10.1	Virginica
1.4	Setosa
8.8	Virginica
4.8	Versicolor
8.2	Versicolor
8.5	Versicolor
8.5	Virginica
8.1	Versicolor
3.5	Setosa
3.2	Setosa
7.0	Versicolor
5.5	Virginica
6.0	Setosa
7.1	Virginica
6.0	Versicolor
9.4	Virginica
3.8	Setosa
5.8	Versicolor
5.3	Setosa
1.9	Setosa
7.1	Virginica
2.6	Setosa
1.9	Setosa
3.5	Setosa
8.5	Versicolor
5.1	Virginica
6.3	Versicolor
5.7	Setosa
10.4	Virginica
8.5	Virginica
9.7	Virginica
5.4	Setosa
4.6	Versicolor
4.5	Versicolor
5.6	Versicolor
8.3	Virginica
6.0	Virginica
6.5	Versicolor
8.8	Versicolor
8.0	Virginica
7.9	Versicolor
2.0	Setosa
4.6	Setosa
8.3	Virginica
6.1	Virginica
2.3	Setosa
3.1	Setosa
7.9	Virginica
4.9	Setosa
4.4	Setosa
7.7	Versicolor
6.9	Virginica
9.0	Versicolor
5.0	Setosa
8.1	Virginica
8.1	Virginica
8.0	Virginica
1.4	Setosa
7.4	Versicolor
9.2	Versicolor
9.6	Virginica
6.5	Versicolor
6.1	Virginica
7.9	Virginica
8.8	Virginica
1.6	Setosa
5.0	Setosa
3.6	Setosa
6.2	Virginica
7.2	Virginica
10.1	Virginica
5.0	Versicolor
7.2	Versicolor
4.5	Setosa
7.5	Versicolor
5.9	Versicolor
6.8	Virginica
6.3	Versicolor
4.9	Setosa
5.4	Versicolor
5.5	Virginica
6.2	Setosa
4.4	Versicolor
