petal.width	variety
2.8	Setosa
4.8	Virginica
0.9	Setosa
1.5	Versicolor
4.9	Setosa
2.8	Versicolor
4.0	Versicolor
3.9	Virginica
5.8	Versicolor
6.3	Virginica
2.7	Setosa
1.7	Setosa
2.0	Versicolor
6.4	Virginica
1.8	Virginica
3.6	Virginica
3.4	Setosa
0.7	Setosa
2.9	Versicolor
6.3	Virginica
3.8	Versicolor
5.6	Virginica
1.7	Setosa
1.7	Setosa
1.0	Setosa
5.8	Virginica
1.7	Setosa
4.5	Versicolor
0.7	Setosa
2.1	Versicolor
4.5	Versicolor
3.2	Setosa
5.9	Virginica
2.0	Versicolor
2.0	Versicolor
2.7	Setosa
2.4	Setosa
4.3	Setosa
3.2	Virginica
4.5	Versicolor
3.8	Versicolor
2.3	Versicolor
6.1	Versicolor
0.2	Setosa
3.5	Virginica
2.7	Setosa
4.9	Virginica
4.2	Versicolor
4.1	Setosa
1.4	Versicolor
0.2	Setosa
2.3	Virginica
4.4	Virginica
4.8	Setosa
1.9	Setosa
3.0	Virginica
0.7	Setosa
1.7	Setosa
3.8	Virginica
0.8	Setosa
1.5	Versicolor
1.2	Setosa
0.2	Setosa
2.2	Setosa
6.0	Versicolor
6.1	Virginica
5.8	Versicolor
4.6	Versicolor
3.3	Setosa
2.7	Setosa
2.6	Versicolor
3.7	Virginica
4.2	Setosa
3.6	Virginica
6.1	Virginica
6.5	Virginica
3.8	Versicolor
6.5	Virginica
1.2	Setosa
1.8	Setosa
4.0	Versicolor
3.2	Virginica
4.9	Virginica
0.7	Setosa
2.9	Versicolor
1.8	Versicolor
1.5	Versicolor
1.2	Versicolor
4.8	Virginica
5.5	Versicolor
0.7	Setosa
6.3	Virginica
3.0	Virginica
3.7	Setosa
3.9	Setosa
2.0	Virginica
5.5	Versicolor
4.6	Versicolor
1.5	Versicolor
4.2	Versicolor
2.1	Versicolor
5.7	Versicolor
4.2	Setosa
3.9	Versicolor
0.7	Setosa
