sepal.length	variety
7.0	Virginica
7.0	Setosa
8.2	Versicolor
7.8	Virginica
7.6	Versicolor
9.1	Setosa
6.6	Setosa
8.1	Setosa
10.1	Versicolor
7.9	Setosa
5.4	Setosa
8.0	Versicolor
7.4	Virginica
6.5	Virginica
8.0	Setosa
6.6	Virginica
8.2	Virginica
11.1	Versicolor
9.8	Versicolor
9.2	Virginica
7.1	Versicolor
9.2	Virginica
9.7	Versicolor
5.2	Setosa
9.6	Setosa
8.8	Setosa
7.2	Virginica
9.6	Versicolor
6.7	Setosa
9.9	Virginica
6.7	Setosa
5.4	Setosa
7.3	Virginica
7.6	Versicolor
5.0	Setosa
10.2	Setosa
10.2	Virginica
8.7	Versicolor
10.8	Virginica
7.9	Setosa
9.0	Versicolor
9.8	Virginica
10.3	Virginica
9.7	Versicolor
6.4	Setosa
6.8	Virginica
4.8	Setosa
9.7	Virginica
6.5	Setosa
8.0	Setosa
8.9	Setosa
6.3	Setosa
6.3	Virginica
10.6	Virginica
6.9	Virginica
7.3	Setosa
8.2	Virginica
6.8	Virginica
6.9	Setosa
10.0	Virginica
6.4	Virginica
8.9	Setosa
8.1	Virginica
7.3	Virginica
6.9	Versicolor
8.0	Versicolor
9.8	Versicolor
6.2	Versicolor
6.7	Setosa
9.3	Virginica
8.1	Setosa
9.5	Versicolor
4.8	Setosa
7.1	Versicolor
11.9	Virginica
10.6	Virginica
8.7	Virginica
11.2	Virginica
10.4	Virginica
8.6	Setosa
7.6	Setosa
9.2	Virginica
8.6	Setosa
8.0	Versicolor
6.8	Versicolor
10.4	Versicolor
9.5	Virginica
6.9	Virginica
5.8	Setosa
6.4	Versicolor
7.2	Setosa
8.0	Setosa
9.2	Versicolor
8.9	Versicolor
9.2	Setosa
10.4	Versicolor
8.5	Setosa
9.7	Versicolor
8.9	Virginica
8.6	Setosa
9.2	Versicolor
8.0	Versicolor
5.6	Setosa
10.0	Virginica
6.9	Setosa
