sepal.width	variety
6.8	Versicolor
3.3	Versicolor
3.5	Virginica
4.0	Virginica
6.3	Virginica
4.3	Versicolor
3.4	Versicolor
6.5	Virginica
6.3	Setosa
4.2	Versicolor
6.2	Setosa
6.2	Versicolor
5.4	Setosa
6.7	Virginica
8.3	Setosa
7.6	Virginica
6.3	Setosa
2.6	Virginica
4.0	Virginica
6.3	Setosa
5.1	Setosa
4.8	Versicolor
4.3	Virginica
5.3	Versicolor
7.0	Setosa
6.7	Virginica
6.3	Virginica
6.3	Setosa
6.0	Versicolor
3.7	Setosa
4.0	Virginica
4.5	Versicolor
6.4	Versicolor
3.7	Versicolor
3.5	Virginica
4.5	Versicolor
7.7	Setosa
6.5	Virginica
4.5	Setosa
4.3	Virginica
4.7	Versicolor
5.4	Versicolor
6.6	Setosa
6.5	Versicolor
5.1	Virginica
4.3	Virginica
6.5	Virginica
6.9	Versicolor
2.5	Versicolor
3.2	Setosa
7.9	Setosa
3.5	Virginica
3.2	Setosa
5.1	Setosa
4.1	Versicolor
3.0	Setosa
2.8	Virginica
7.8	Virginica
4.2	Setosa
7.3	Setosa
6.7	Virginica
5.4	Setosa
4.2	Versicolor
7.5	Virginica
6.0	Versicolor
7.1	Virginica
7.9	Setosa
7.0	Setosa
3.7	Virginica
5.0	Setosa
3.1	Virginica
5.4	Versicolor
4.3	Versicolor
5.4	Virginica
6.6	Versicolor
6.7	Versicolor
7.0	Virginica
3.9	Versicolor
6.7	Virginica
7.0	Setosa
2.6	Virginica
7.4	Setosa
5.9	Virginica
4.1	Versicolor
5.4	Setosa
4.2	Versicolor
6.4	Setosa
5.9	Versicolor
6.5	Versicolor
5.2	Virginica
2.3	Versicolor
7.3	Virginica
6.0	Versicolor
6.3	Virginica
7.8	Setosa
5.0	Versicolor
5.5	Versicolor
6.3	Virginica
5.4	Setosa
6.9	Setosa
4.2	Virginica
3.1	Setosa
3.0	Virginica
5.2	Virginica
4.0	Versicolor
