sepal.length	sepal.width	variety
9.7	3.8	Virginica
8.8	3.0	Setosa
6.4	5.6	Setosa
6.0	3.0	Virginica
6.5	7.6	Setosa
7.2	7.6	Versicolor
8.2	2.8	Virginica
8.2	3.6	Virginica
7.8	5.8	Virginica
5.9	4.7	Setosa
6.4	6.6	Setosa
9.0	4.9	Versicolor
9.7	7.0	Setosa
5.4	7.7	Setosa
7.0	4.8	Versicolor
5.6	3.8	Setosa
8.2	6.4	Setosa
10.0	6.7	Setosa
9.8	4.8	Versicolor
9.2	4.0	Virginica
9.5	3.2	Versicolor
9.5	5.4	Versicolor
10.9	3.7	Virginica
9.2	6.9	Virginica
5.0	4.2	Setosa
7.6	4.3	Setosa
9.3	7.4	Setosa
8.2	5.1	Setosa
8.9	7.6	Virginica
10.2	5.0	Versicolor
7.9	3.9	Setosa
9.1	5.4	Versicolor
10.2	6.8	Virginica
7.0	3.5	Virginica
8.0	7.9	Setosa
10.3	3.7	Versicolor
9.2	6.8	Virginica
7.8	8.0	Setosa
9.4	5.9	Versicolor
7.1	4.7	Setosa
9.4	7.1	Virginica
10.7	3.6	Virginica
8.1	4.0	Versicolor
9.6	8.0	Setosa
7.9	6.6	Versicolor
5.8	7.2	Virginica
7.6	7.2	Versicolor
6.9	6.5	Setosa
9.4	5.5	Versicolor
7.9	4.8	Virginica
8.2	2.9	Versicolor
9.9	7.7	Versicolor
9.5	5.0	Setosa
6.3	5.4	Virginica
8.6	5.0	Setosa
8.6	5.6	Setosa
8.1	4.6	Virginica
9.0	4.0	Setosa
10.6	5.3	Versicolor
8.3	5.7	Setosa
5.3	7.9	Setosa
6.2	7.3	Setosa
5.9	7.9	Setosa
9.2	5.0	Versicolor
9.6	3.5	Versicolor
6.5	6.8	Versicolor
8.4	6.5	Virginica
8.4	4.6	Setosa
8.1	7.5	Virginica
11.2	3.6	Virginica
6.7	3.3	Versicolor
9.4	5.0	Virginica
9.0	5.6	Versicolor
7.2	5.7	Setosa
9.4	5.2	Versicolor
7.6	6.5	Versicolor
8.4	8.4	Setosa
7.7	6.6	Versicolor
7.1	6.0	Versicolor
9.8	5.8	Versicolor
6.3	3.0	Versicolor
6.1	3.0	Versicolor
9.8	4.2	Versicolor
8.7	6.5	Virginica
10.4	4.8	Virginica
8.2	4.3	Versicolor
10.8	7.4	Virginica
8.6	3.3	Versicolor
6.9	6.3	Virginica
12.2	5.5	Virginica
7.3	5.3	Virginica
8.2	4.0	Virginica
7.6	4.9	Setosa
8.5	3.0	Virginica
7.5	6.9	Versicolor
9.8	5.5	Virginica
6.5	7.5	Virginica
8.7	6.2	Versicolor
8.7	5.2	Versicolor
6.6	7.3	Virginica
6.6	7.3	Setosa
9.5	3.7	Virginica
7.9	6.0	Versicolor
7.9	7.5	Setosa
7.1	7.0	Virginica
