petal.length	variety
8.1	Virginica
7.0	Versicolor
5.9	Virginica
3.9	Setosa
5.6	Setosa
6.4	Versicolor
4.0	Setosa
5.6	Virginica
7.2	Versicolor
7.6	Virginica
8.6	Versicolor
4.7	Setosa
7.0	Virginica
1.9	Setosa
8.4	Versicolor
8.5	Virginica
8.7	Versicolor
2.8	Setosa
3.5	Setosa
4.5	Versicolor
8.5	Virginica
5.6	Virginica
2.2	Setosa
9.2	Versicolor
1.4	Setosa
2.5	Setosa
5.7	Versicolor
7.8	Virginica
9.1	Virginica
6.8	Virginica
9.4	Virginica
4.1	Setosa
5.9	Virginica
6.1	Virginica
4.0	Setosa
8.1	Versicolor
4.3	Setosa
6.0	Versicolor
7.6	Virginica
8.2	Versicolor
6.7	Virginica
4.8	Versicolor
7.5	Virginica
7.4	Versicolor
7.0	Virginica
1.5	Setosa
3.1	Setosa
5.4	Setosa
8.4	Virginica
6.2	Versicolor
7.0	Versicolor
8.7	Versicolor
6.6	Virginica
5.5	Setosa
1.3	Setosa
5.9	Setosa
9.2	Virginica
2.6	Setosa
2.9	Setosa
3.5	Setosa
7.1	Versicolor
5.1	Virginica
7.6	Versicolor
9.1	Virginica
7.5	Virginica
9.9	Virginica
10.4	Virginica
5.8	Versicolor
4.6	Versicolor
7.0	Versicolor
9.3	Versicolor
8.4	Versicolor
9.0	Versicolor
8.6	Virginica
8.0	Virginica
10.3	Virginica
3.4	Setosa
7.0	Virginica
8.1	Versicolor
6.8	Virginica
4.3	Versicolor
4.9	Setosa
7.2	Versicolor
8.3	Versicolor
5.5	Versicolor
3.5	Versicolor
7.1	Virginica
5.8	Setosa
5.8	Virginica
4.0	Setosa
5.2	Setosa
5.7	Setosa
3.6	Setosa
3.8	Setosa
2.5	Setosa
9.9	Virginica
7.3	Virginica
8.4	Versicolor
10.2	Virginica
6.7	Virginica
5.9	Setosa
5.6	Virginica
5.1	Virginica
1.9	Setosa
5.0	Setosa
