petal.length	variety
8.6	Versicolor
9.4	Virginica
8.4	Versicolor
1.7	Setosa
7.9	Virginica
8.6	Virginica
3.5	Versicolor
7.7	Versicolor
7.1	Versicolor
4.0	Setosa
7.2	Versicolor
3.9	Setosa
4.0	Versicolor
4.5	Versicolor
5.1	Virginica
9.0	Virginica
2.5	Setosa
4.4	Setosa
7.7	Virginica
3.0	Setosa
7.8	Virginica
6.5	Versicolor
5.6	Virginica
7.6	Virginica
2.5	Setosa
4.1	Versicolor
5.0	Versicolor
4.3	Versicolor
5.5	Setosa
8.6	Virginica
3.5	Setosa
7.6	Virginica
6.0	Virginica
4.6	Setosa
2.9	Setosa
8.6	Versicolor
4.9	Versicolor
6.2	Setosa
5.9	Virginica
5.0	Setosa
7.4	Versicolor
1.9	Setosa
5.6	Setosa
4.6	Setosa
3.3	Setosa
7.0	Virginica
6.2	Versicolor
4.9	Setosa
8.0	Versicolor
5.5	Setosa
9.0	Virginica
5.4	Setosa
9.5	Virginica
5.8	Setosa
4.5	Versicolor
7.1	Virginica
7.6	Virginica
3.4	Setosa
8.6	Virginica
9.7	Virginica
4.3	Setosa
3.9	Versicolor
1.4	Setosa
8.5	Versicolor
4.5	Setosa
9.3	Versicolor
6.3	Virginica
4.2	Setosa
7.4	Versicolor
4.7	Versicolor
5.6	Virginica
3.5	Setosa
5.7	Versicolor
4.8	Virginica
5.9	Versicolor
5.0	Versicolor
9.0	Versicolor
4.3	Setosa
8.6	Virginica
4.6	Setosa
2.7	Setosa
6.7	Virginica
9.6	Virginica
5.6	Versicolor
6.4	Virginica
4.9	Versicolor
7.8	Versicolor
5.5	Versicolor
8.9	Versicolor
3.8	Versicolor
7.5	Versicolor
7.3	Virginica
2.5	Setosa
5.7	Versicolor
6.7	Versicolor
3.4	Setosa
7.3	Versicolor
9.8	Virginica
7.0	Versicolor
10.5	Virginica
7.8	Virginica
7.1	Versicolor
5.5	Virginica
3.9	Versicolor
6.6	Virginica
