sepal.width	variety
7.9	Setosa
5.5	Virginica
4.3	Setosa
3.0	Virginica
5.1	Virginica
4.0	Versicolor
6.0	Versicolor
8.3	Setosa
3.0	Virginica
6.7	Versicolor
7.7	Versicolor
7.5	Setosa
4.0	Versicolor
5.5	Virginica
6.8	Setosa
5.7	Setosa
5.0	Setosa
4.2	Virginica
7.7	Setosa
2.8	Virginica
2.2	Versicolor
4.6	Setosa
5.0	Versicolor
3.0	Versicolor
5.4	Setosa
4.5	Versicolor
6.9	Setosa
4.1	Virginica
5.2	Virginica
7.1	Virginica
5.0	Virginica
5.4	Setosa
5.3	Versicolor
7.8	Virginica
5.2	Virginica
7.2	Virginica
5.9	Versicolor
5.5	Setosa
4.2	Versicolor
5.4	Setosa
7.0	Setosa
5.5	Virginica
7.7	Virginica
4.5	Versicolor
6.6	Setosa
5.9	Versicolor
4.8	Virginica
5.1	Versicolor
3.5	Virginica
4.5	Setosa
8.2	Setosa
2.2	Versicolor
5.1	Virginica
3.5	Virginica
7.1	Virginica
6.8	Virginica
4.4	Setosa
7.0	Virginica
3.2	Virginica
5.3	Versicolor
5.0	Versicolor
4.0	Versicolor
3.5	Versicolor
5.4	Versicolor
3.3	Setosa
2.8	Virginica
6.7	Versicolor
5.3	Virginica
3.9	Setosa
6.4	Setosa
5.6	Setosa
7.9	Setosa
4.8	Versicolor
7.9	Virginica
6.2	Versicolor
5.2	Setosa
5.5	Setosa
3.8	Versicolor
6.4	Virginica
2.3	Versicolor
5.6	Virginica
4.2	Virginica
7.0	Setosa
4.3	Versicolor
6.2	Setosa
6.6	Versicolor
7.3	Virginica
7.4	Setosa
7.4	Virginica
5.5	Virginica
2.7	Versicolor
5.2	Virginica
6.7	Setosa
7.0	Setosa
5.5	Versicolor
7.5	Virginica
5.2	Setosa
6.8	Versicolor
6.9	Setosa
7.1	Virginica
4.8	Virginica
5.0	Virginica
4.8	Setosa
4.5	Setosa
4.6	Setosa
