petal.length	variety
4.6	Versicolor
6.3	Virginica
7.1	Versicolor
9.7	Virginica
5.8	Virginica
9.0	Virginica
5.3	Setosa
4.9	Virginica
7.5	Versicolor
7.2	Virginica
7.9	Versicolor
4.3	Setosa
5.5	Versicolor
7.1	Versicolor
4.8	Setosa
7.0	Virginica
4.0	Setosa
8.0	Virginica
7.9	Virginica
2.9	Setosa
9.1	Virginica
6.6	Versicolor
6.6	Virginica
5.8	Versicolor
8.3	Virginica
5.6	Setosa
7.8	Virginica
6.6	Virginica
8.7	Virginica
3.9	Setosa
8.6	Virginica
6.6	Versicolor
2.2	Setosa
5.7	Setosa
5.8	Versicolor
4.5	Setosa
3.8	Versicolor
4.6	Setosa
9.0	Virginica
2.1	Setosa
8.9	Versicolor
4.9	Setosa
8.5	Versicolor
9.4	Virginica
6.0	Setosa
1.4	Setosa
7.3	Virginica
5.4	Versicolor
5.8	Setosa
5.5	Versicolor
10.4	Virginica
5.7	Setosa
9.0	Virginica
10.3	Virginica
6.5	Versicolor
1.9	Setosa
1.4	Setosa
2.9	Setosa
4.4	Setosa
4.6	Versicolor
3.0	Setosa
1.9	Setosa
2.7	Setosa
4.4	Versicolor
1.5	Setosa
5.2	Versicolor
5.9	Setosa
6.5	Versicolor
7.9	Virginica
6.1	Setosa
7.5	Versicolor
1.9	Setosa
2.1	Setosa
4.0	Setosa
2.9	Setosa
9.7	Virginica
9.6	Virginica
5.4	Virginica
5.7	Virginica
9.6	Virginica
5.4	Setosa
4.8	Versicolor
8.1	Virginica
4.2	Versicolor
6.0	Versicolor
9.4	Virginica
8.8	Virginica
8.9	Virginica
8.7	Versicolor
5.9	Setosa
4.3	Setosa
7.2	Virginica
3.1	Setosa
8.1	Virginica
2.3	Setosa
5.0	Virginica
5.6	Virginica
8.4	Versicolor
7.9	Versicolor
7.7	Versicolor
9.0	Virginica
7.0	Versicolor
5.5	Setosa
1.2	Setosa
9.6	Virginica
