petal.width	variety
3.8	Versicolor
0.2	Setosa
2.6	Virginica
3.4	Virginica
4.2	Setosa
4.5	Virginica
1.6	Setosa
4.0	Versicolor
4.8	Virginica
1.6	Setosa
5.7	Virginica
2.3	Virginica
4.2	Setosa
4.3	Setosa
5.9	Versicolor
1.2	Versicolor
1.4	Setosa
5.5	Versicolor
1.3	Versicolor
3.4	Setosa
4.4	Versicolor
4.6	Virginica
2.7	Setosa
1.9	Virginica
3.2	Setosa
3.2	Setosa
5.6	Versicolor
3.8	Versicolor
2.7	Setosa
4.8	Virginica
5.8	Versicolor
0.3	Setosa
6.6	Virginica
4.0	Virginica
2.7	Setosa
0.2	Setosa
5.0	Versicolor
0.5	Setosa
5.5	Versicolor
3.5	Versicolor
1.3	Setosa
5.9	Virginica
6.0	Versicolor
4.2	Virginica
2.9	Versicolor
3.7	Setosa
4.7	Setosa
3.3	Versicolor
6.8	Virginica
6.3	Virginica
1.7	Setosa
5.5	Virginica
3.7	Versicolor
3.2	Setosa
1.7	Setosa
0.8	Setosa
4.8	Virginica
3.6	Setosa
2.4	Versicolor
3.3	Versicolor
3.3	Setosa
3.8	Virginica
1.8	Versicolor
1.7	Setosa
4.3	Setosa
4.7	Setosa
6.2	Virginica
4.7	Setosa
4.8	Virginica
2.7	Setosa
5.6	Versicolor
4.5	Virginica
2.2	Setosa
2.5	Versicolor
3.1	Virginica
3.3	Versicolor
3.9	Virginica
5.5	Versicolor
2.6	Virginica
2.9	Versicolor
1.7	Setosa
2.2	Setosa
3.5	Virginica
5.2	Virginica
3.3	Virginica
1.8	Versicolor
6.5	Virginica
2.4	Setosa
5.0	Virginica
1.9	Versicolor
3.3	Virginica
1.4	Virginica
5.6	Virginica
2.5	Virginica
2.7	Setosa
4.6	Versicolor
4.7	Versicolor
2.9	Virginica
1.7	Versicolor
5.8	Virginica
6.3	Virginica
5.4	Virginica
4.9	Setosa
2.3	Virginica
5.0	Versicolor
