sepal.width	variety
2.0	Versicolor
4.0	Virginica
5.1	Virginica
4.0	Setosa
3.8	Versicolor
5.0	Virginica
4.8	Versicolor
4.9	Setosa
7.5	Setosa
3.8	Virginica
7.2	Setosa
3.8	Virginica
6.3	Versicolor
3.3	Setosa
5.5	Versicolor
4.7	Virginica
4.0	Virginica
5.2	Virginica
5.5	Virginica
4.7	Setosa
6.3	Versicolor
5.2	Virginica
4.9	Setosa
3.1	Virginica
5.0	Versicolor
3.1	Virginica
4.7	Versicolor
4.4	Setosa
4.1	Setosa
4.5	Virginica
6.7	Virginica
7.8	Virginica
4.9	Setosa
3.0	Setosa
6.7	Virginica
5.7	Versicolor
5.2	Setosa
4.3	Versicolor
4.0	Versicolor
7.1	Versicolor
2.9	Virginica
5.9	Setosa
7.2	Setosa
7.6	Versicolor
4.4	Versicolor
7.1	Virginica
4.0	Versicolor
3.5	Virginica
6.2	Versicolor
3.8	Virginica
5.9	Setosa
3.6	Setosa
7.2	Virginica
3.8	Setosa
7.5	Setosa
3.3	Setosa
5.0	Setosa
6.0	Virginica
3.2	Virginica
7.3	Versicolor
5.1	Setosa
6.9	Setosa
3.5	Setosa
5.2	Setosa
7.1	Virginica
4.0	Setosa
6.1	Virginica
6.4	Versicolor
4.5	Virginica
7.4	Versicolor
3.6	Setosa
3.5	Versicolor
6.6	Setosa
2.7	Versicolor
5.3	Setosa
5.8	Virginica
7.7	Setosa
4.4	Versicolor
3.1	Virginica
4.0	Virginica
4.6	Versicolor
2.5	Versicolor
7.8	Setosa
4.2	Virginica
4.3	Versicolor
3.7	Versicolor
7.3	Setosa
4.4	Setosa
3.4	Virginica
4.3	Versicolor
7.3	Setosa
3.1	Setosa
4.0	Setosa
4.1	Setosa
6.4	Versicolor
5.2	Versicolor
2.9	Versicolor
7.4	Virginica
6.2	Versicolor
6.4	Versicolor
3.0	Virginica
3.9	Versicolor
3.5	Versicolor
5.0	Setosa
6.7	Versicolor
